date,LR FP Equity,2061Q FP Equity,FR FP Equity,ALO FP Equity,DSY FP Equity,SW FP Equity,CO FP Equity,TFI FP Equity,HO FP Equity,PUB FP Equity,VANTI FP Equity,AF FP Equity,EDEN FP Equity,DEXB BB Equity,MMB FP Equity,SEV FP Equity,SEV FP Equity.1,UG FP Equity,ALU FP Equity,STMPA FP Equity,VK FP Equity,GTO NA Equity,EDF FP Equity,ALO FP Equity.1,LI FP Equity,NOKIA FP Equity,SOLB BB Equity,WLN FP Equity,FR FP Equity.1,SW FP Equity.1,AC FP Equity,ATO FP Equity,VIV FP Equity,WLN FP Equity.1
3/12/2007,398838.0,,1015875,1262430,3815870,229153,447157,1308447,591054.0,529678,6213.0,361288.0,,1294.0,892187.0,,,3195944.0,13132344.0,4133630,237012,301872.0,842220.0,1262430,459110,,416353,,1015875,229153,1665342,369771,6039430,
3/13/2007,480991.0,,2198049,2127182,6753320,299458,749224,959269,685132.0,1146073,8739.0,211696.0,,2279.0,914722.0,,,2013155.0,16243647.0,6112380,258774,150880.0,1533060.0,2127182,587967,,381180,,2198049,299458,1336444,432586,6326854,
3/14/2007,635877.0,,2132358,3700701,5701550,437226,863099,1118988,668209.0,1230175,12676.0,364941.0,,2895.0,1085880.0,,,3536235.0,22423414.0,6149695,307197,425180.0,2415074.0,3700701,938435,,456864,,2132358,437226,1745782,683981,13428026,
3/15/2007,445740.0,,5266926,3201844,6249380,280388,3268404,1174964,1210510.0,1419728,9595.0,228994.0,,2305.0,835108.0,,,2132990.0,15217012.0,3885203,192047,1836937.0,1411581.0,3201844,976486,,385990,,5266926,280388,1924353,10547259,7607095,
3/16/2007,697074.0,,5260953,2820050,13223110,394236,1998713,1302279,1056503.0,1386882,26174.0,320831.0,,4127.0,1055062.0,,,2576427.0,23674140.0,4927240,140357,1335960.0,1647312.0,2820050,2369525,,586076,,5260953,394236,1720394,2983755,7971374,
3/19/2007,408394.0,,2464236,2117760,7879450,225280,2330725,704773,949358.0,939065,10441.0,201829.0,,4690.0,436882.0,,,1337965.0,20088232.0,4998458,105431,416938.0,1153983.0,2117760,2120796,,204687,,2464236,225280,776830,1401502,6110208,
3/20/2007,378164.0,,7013529,2180071,4905760,541488,1368653,596375,942400.0,831876,7707.0,272191.0,,3144.0,601754.0,,,2414081.0,21589811.0,5049057,140824,447583.0,1206696.0,2180071,599123,,317827,,7013529,541488,1716996,1245813,10691455,
3/21/2007,315319.0,,5352675,1238217,3859510,262190,892334,1226141,728697.0,739582,5844.0,294828.0,,1989.0,785081.0,,,1532431.0,36171058.0,4241589,216552,591281.0,830619.0,1238217,532440,,178515,,5352675,262190,1405043,761918,4337227,
3/22/2007,763059.0,,6561777,2200583,6222380,393943,679043,1478244,1254167.0,1147770,8533.0,324436.0,,4105.0,783453.0,,,1848094.0,38686599.0,5348755,171370,878971.0,1674244.0,2200583,624704,,255004,,6561777,393943,1423878,638368,6923871,
3/23/2007,417049.0,,11283681,1911149,3753330,230436,762365,913880,979241.0,807100,4370.0,176473.0,,2204.0,864903.0,,,2914253.0,25063473.0,3132858,89372,340315.0,2509608.0,1911149,409530,,190842,,11283681,230436,579576,2074189,6331680,
3/26/2007,566301.0,,2087010,1611822,2433700,191578,576086,679476,1339301.0,801879,5524.0,142330.0,,2839.0,981192.0,,,2412747.0,53935119.0,2846372,88349,324843.0,1230342.0,1611822,527616,,213181,,2087010,191578,740444,1863008,6454215,
3/27/2007,503818.0,,1634652,1437142,2799110,367835,345052,823924,536342.0,570807,6350.0,299673.0,,1777.0,808214.0,,,1474096.0,29129843.0,5316174,92758,270454.0,1893248.0,1437142,308882,,119572,,1634652,367835,939582,695369,3888895,
3/28/2007,725548.0,,1739673,1050081,2667570,372879,520649,1214013,530869.0,741617,7865.0,307412.0,,2062.0,469225.0,,,1399900.0,32827192.0,4520318,408175,261905.0,1389966.0,1050081,416778,,287637,,1739673,372879,772567,423885,4345145,
3/29/2007,545644.0,,2394063,1733425,5605640,396562,402891,599450,856736.0,734654,6133.0,260988.0,,3192.0,615780.0,,,2006952.0,17778251.0,3709670,436151,297322.0,1181238.0,1733425,303926,,299026,,2394063,396562,608138,586622,3824447,
3/30/2007,228571.0,,1451118,1798698,4123610,289062,518471,808772,516883.0,1243668,7428.0,199565.0,,3287.0,379756.0,,,1826139.0,14917041.0,3111121,150625,395450.0,1674110.0,1798698,750282,,252632,,1451118,289062,849640,470303,4262772,
4/2/2007,856415.0,,2045259,1408490,4011610,508302,515719,882769,696041.0,704679,7501.0,140811.0,,3184.0,626254.0,,,2343815.0,17497023.0,4410470,139145,667674.0,1312116.0,1408490,661438,,179697,,2045259,508302,1211824,694956,4604722,
4/3/2007,538284.0,,2761314,3276084,4458370,638489,394208,1245478,1047713.0,1357729,5953.0,253021.0,,3292.0,818069.0,,,1387340.0,17066820.0,2605845,107157,821058.0,1317659.0,3276084,480614,,248047,,2761314,638489,1195575,733095,4322466,
4/4/2007,287730.0,,3790959,1406084,4357810,362040,660838,1174788,493579.0,1694968,7328.0,242126.0,,2702.0,388238.0,,,1764490.0,28788975.0,5777431,145206,488146.0,2108096.0,1406084,380047,,178227,,3790959,362040,1255297,1316856,5236665,
4/5/2007,1094634.0,,1990005,1174904,3324280,623934,391410,1625565,456093.0,2190176,6567.0,505172.0,,1833.0,421568.0,,,1300346.0,12256875.0,2313141,95530,334172.0,1411960.0,1174904,326019,,114015,,1990005,623934,642745,2575494,5181008,
4/10/2007,576075.0,,3094083,1517664,4021970,1064414,358702,1218756,543545.0,1532851,3785.0,444388.0,,2220.0,538314.0,,,1230156.0,12334285.0,3044203,141632,400505.0,1343907.0,1517664,902931,,156003,,3094083,1064414,1058436,2520638,3710660,
4/11/2007,461886.0,,2569695,1831208,4608300,606916,417638,1229806,607797.0,816652,4922.0,259335.0,,2831.0,479599.0,,,1505008.0,14759543.0,2947611,188598,371512.0,798636.0,1831208,493392,,225000,,2569695,606916,993666,778062,4888170,
4/12/2007,368130.0,,2706294,1687633,6588850,444127,347988,1748238,519880.0,863037,6071.0,220608.0,,2873.0,761989.0,,,1631284.0,12460944.0,7912668,273428,203321.0,922537.0,1687633,442119,,214717,,2706294,444127,1431733,616747,5468216,
4/13/2007,496911.0,,2804805,1273977,5207180,216762,250318,1052426,530000.0,426493,6122.0,357134.0,,1528.0,614712.0,,,5471372.0,9993660.0,4089497,230143,589843.0,442825.0,1273977,607355,,211469,,2804805,216762,794205,691060,3553633,
4/16/2007,1372585.0,,1863435,2760398,5769950,284839,457039,1007159,672384.0,582873,7503.0,340599.0,,2201.0,652973.0,,,2733067.0,14689075.0,4394090,114011,288009.0,879779.0,2760398,369406,,249906,,1863435,284839,724032,804680,5481486,
4/17/2007,320437.0,,2668503,1097122,4287070,292063,439849,1336786,532935.0,620438,6968.0,319120.0,,1658.0,466829.0,,,4781717.0,14207705.0,4872291,200144,313371.0,1902213.0,1097122,482403,,150978,,2668503,292063,1030876,700226,5369551,
4/18/2007,359559.0,,2774610,1456446,4206010,260829,323775,772765,321875.0,692563,4206.0,252639.0,,1985.0,427655.0,,,2260078.0,17268482.0,5729607,178908,281786.0,774080.0,1456446,477949,,221942,,2774610,260829,971177,1242912,3963520,
4/19/2007,893889.0,,3841938,2826124,5248520,272451,474831,591789,322709.0,867060,9228.0,248424.0,,2051.0,721614.0,,,2573714.0,24206860.0,9808891,182309,332268.0,1373215.0,2826124,248618,,232715,,3841938,272451,1250733,2090054,6614981,
4/20/2007,892269.0,,2164776,1837362,9026010,297931,418543,877444,373560.0,1206328,6695.0,209811.0,,6233.0,672516.0,,,3812378.0,20753457.0,5728230,589498,510862.0,1360577.0,1837362,287795,,265125,,2164776,297931,2235527,1837694,6536383,
4/23/2007,409773.0,,1939623,1833595,4823740,242917,330961,1150004,266553.0,480832,5955.0,172165.0,,2875.0,563709.0,,,1905561.0,11643041.0,3831849,418641,330812.0,1059823.0,1833595,328014,,103515,,1939623,242917,880518,575724,7424574,
4/24/2007,596100.0,,1202493,1526300,3621860,349404,558356,3211588,701317.0,1126171,6737.0,223753.0,,2107.0,620192.0,,,1386877.0,71267388.0,6553526,262988,591687.0,706644.0,1526300,524168,,168186,,1202493,349404,3302262,952894,6049496,
4/25/2007,272163.0,,4864932,6110564,2759070,456631,428095,2053541,318479.0,1124186,8045.0,214930.0,,3294.0,325990.0,,,1674935.0,29158494.0,14761549,238655,956413.0,908882.0,6110564,453574,,142997,,4864932,456631,1585239,1866934,5131703,
4/26/2007,802315.0,,2663739,4049924,6080760,794770,251685,1310861,400570.0,534274,10510.0,232355.0,,2854.0,719315.0,,,2046042.0,20096416.0,8338136,232002,795665.0,953605.0,4049924,735900,,398631,,2663739,794770,2061652,1066971,7077520,
4/27/2007,642137.0,,2351790,2790193,22726040,758947,683337,1081679,345841.0,563526,8731.0,181714.0,,1442.0,636085.0,,,3298036.0,14260502.0,5534083,257477,338336.0,559140.0,2790193,389654,,131732,,2351790,758947,1577309,945344,4545823,
4/30/2007,408862.0,,1615824,2187211,6087210,597708,368907,472461,269932.0,642600,8161.0,142717.0,,2038.0,526264.0,,,1354145.0,9989207.0,2896308,211751,268693.0,748833.0,2187211,295910,,213892,,1615824,597708,664706,898307,3704938,
5/2/2007,774026.0,,3553782,2163701,6951590,393832,483310,2273128,650234.0,986216,9992.0,277855.0,,2534.0,1240741.0,,,1733248.0,21098405.0,4210895,393344,559907.0,1573100.0,2163701,486730,,213734,,3553782,393832,2095579,973829,7664927,
5/3/2007,1444946.0,,2904414,2138256,6993050,378351,380861,881390,828623.0,2276788,7145.0,252709.0,,1945.0,1012883.0,,,1606253.0,13660574.0,4296695,334162,1323724.0,844577.0,2138256,433705,,304929,,2904414,378351,1564215,2038943,4550128,
5/4/2007,1068057.0,,1602675,3159628,6007570,378528,300596,1430179,1163793.0,2429976,7021.0,182206.0,,1968.0,1592611.0,,,1438725.0,14907932.0,5577957,548199,764612.0,1328593.0,3159628,383396,,299913,,1602675,378528,1173101,1851538,13561659,
5/7/2007,229273.0,,1241067,4032266,5609400,229350,165919,1031236,339249.0,640617,3689.0,141624.0,,1891.0,589196.0,,,939432.0,9073978.0,1621152,202526,348648.0,739825.0,4032266,368548,,211703,,1241067,229350,342712,925417,3439192,
5/8/2007,487567.0,,2625747,3476099,3408680,283208,209618,550158,477436.0,751804,6010.0,298024.0,,2193.0,469910.0,,,1615227.0,10923322.0,4843693,287109,239109.0,1097774.0,3476099,435713,,285479,,2625747,283208,861300,1353564,5736075,
5/9/2007,461351.0,,2768457,1494152,5065570,232917,287312,1124988,375605.0,1491142,5355.0,429028.0,,1751.0,790364.0,,,2217528.0,12212416.0,5344334,232031,401295.0,979316.0,1494152,524877,,167369,,2768457,232917,968095,606012,5678692,
5/10/2007,489610.0,,2325027,1668818,5790000,484478,319528,1428480,477196.0,1053876,5855.0,428383.0,,1624.0,662553.0,,,2355131.0,12577867.0,6540449,215379,486432.0,999224.0,1668818,524303,,269270,,2325027,484478,1572718,815664,5277626,
5/11/2007,263780.0,,1221864,3269628,4483730,668023,326217,1700360,370490.0,1018403,7763.0,271832.0,,3074.0,1259197.0,,,2664561.0,41288475.0,4799939,227145,378496.0,1437781.0,3269628,409604,,309273,,1221864,668023,1118750,1151156,6655586,
5/14/2007,209874.0,,2156901,4025071,6065740,190744,190270,1190291,385342.0,810014,5213.0,159163.0,,1893.0,583775.0,,,1783943.0,18965424.0,5128648,123964,428206.0,919814.0,4025071,281685,,128464,,2156901,190744,845030,9451309,3102989,
5/15/2007,534595.0,,5110785,2142807,7278100,232291,378507,2355147,1721156.0,1133979,7581.0,186086.0,,1716.0,760483.0,,,1694041.0,19539163.0,6256936,186229,364800.0,1189787.0,2142807,311199,,283413,,5110785,232291,1399794,2024784,5001065,
5/16/2007,213921.0,,1699083,3905108,10081940,323988,363199,987012,1065125.0,861810,8814.0,437524.0,,1679.0,800264.0,,,2194181.0,14478991.0,4277868,202738,312561.0,1367604.0,3905108,404777,,181795,,1699083,323988,2052116,2356683,8934469,
5/17/2007,301139.0,,1045974,1660495,2758430,182885,227044,695760,258695.0,375578,4730.0,193501.0,,1094.0,298809.0,,,1154972.0,11678862.0,2207356,182364,234744.0,547087.0,1660495,245592,,172466,,1045974,182885,718213,1624890,2975348,
5/18/2007,2965484.0,,1819743,2265984,4230280,330748,489143,1274280,880167.0,984001,12930.0,371488.0,,1742.0,643902.0,,,1679951.0,19565506.0,9186979,201436,427820.0,1112214.0,2265984,254015,,146609,,1819743,330748,1067899,1608311,7212265,
5/21/2007,730720.0,,2305992,2069141,2658420,320013,325995,677373,953094.0,1298964,6551.0,225446.0,,2300.0,659677.0,,,2495737.0,9850416.0,6163655,144304,321679.0,970751.0,2069141,351008,,252878,,2305992,320013,1103775,612684,4255910,
5/22/2007,680224.0,,3530355,2817982,5654850,425035,209914,4062202,754312.0,1034937,7740.0,496292.0,,3314.0,859351.0,,,1638637.0,8855945.0,23123542,206327,821099.0,1177201.0,2817982,302041,,204192,,3530355,425035,1027516,1556153,6116532,
5/23/2007,903824.0,,2379666,1438900,6983690,816214,523282,3839928,575867.0,1136746,4256.0,470496.0,,3563.0,626126.0,,,6266092.0,30858877.0,9006223,163815,319015.0,2162985.0,1438900,232866,,171651,,2379666,816214,1245571,2064687,9161073,
5/24/2007,380342.0,,2445114,1554130,3162080,632160,523741,1937800,732561.0,924686,5473.0,619434.0,,3838.0,418877.0,,,3370031.0,27590641.0,7342298,149640,390537.0,2962620.0,1554130,448318,,215413,,2445114,632160,1098784,796159,5741434,
5/25/2007,163015.0,,3252972,1506986,2408200,385280,424248,849547,653617.0,764911,6673.0,243966.0,,2304.0,453350.0,,,1924579.0,14554293.0,7024523,109428,515862.0,1550617.0,1506986,520843,,240992,,3252972,385280,836853,1078909,3973223,
5/28/2007,31323.0,,527349,131165,703010,118067,62498,261426,71944.0,171481,687.0,43814.0,,132.0,39999.0,,,220689.0,2205597.0,584866,11763,77973.0,109213.0,131165,23512,,16364,,527349,118067,81397,172203,597747,
5/29/2007,292128.0,,1179792,1052496,2653140,349471,426558,1010184,685437.0,714826,6295.0,206597.0,,1970.0,540327.0,,,1615345.0,11112247.0,4256711,102686,975810.0,1144076.0,1052496,379331,,116540,,1179792,349471,897235,430463,5745556,
5/30/2007,566813.0,,2082957,2212187,2331540,416141,263287,919300,756836.0,504481,10989.0,466018.0,,2404.0,889585.0,,,2351626.0,18429133.0,5776023,181526,450087.0,1161826.0,2212187,485981,,151378,,2082957,416141,1416437,672699,5397086,
5/31/2007,556699.0,,2071935,2292877,9155730,610191,418060,1250447,904440.0,1460132,13146.0,409955.0,,3563.0,1239708.0,,,1946996.0,19333846.0,5474744,421749,458324.0,2550267.0,2292877,811901,,306778,,2071935,610191,1831948,797694,6310649,
6/1/2007,568420.0,,2440038,2237904,11037990,408691,307729,1130485,518574.0,1052570,6885.0,329762.0,,1708.0,763494.0,,,2084776.0,12864182.0,6086120,213636,345691.0,2420342.0,2237904,377795,,211047,,2440038,408691,1344026,681503,4636523,
6/4/2007,623089.0,,2276154,1985840,5832750,367213,1538635,947381,583614.0,1182962,4553.0,408848.0,,1361.0,424588.0,,,2598455.0,16393793.0,3286563,144810,298396.0,2211253.0,1985840,462762,,217687,,2276154,367213,943147,741995,3936527,
6/5/2007,307496.0,,1866774,1899744,3936280,499396,416242,1053537,408252.0,1017678,5262.0,548140.0,,1988.0,1009071.0,,,2528543.0,16610223.0,5078939,195387,307043.0,1843795.0,1899744,342307,,214756,,1866774,499396,1213065,718598,3825599,
6/6/2007,459203.0,,1791861,3541655,3886250,673466,338851,1553004,1035378.0,1042238,9337.0,522742.0,,1894.0,841474.0,,,2408489.0,22043252.0,5075051,229448,613905.0,2044620.0,3541655,516525,,483062,,1791861,673466,2393125,710682,7954558,
6/7/2007,553557.0,,1758939,2977076,6048810,444940,385870,2313290,791332.0,787762,10557.0,553284.0,,2453.0,740233.0,,,2433551.0,31376006.0,8277288,196438,402819.0,3245484.0,2977076,665303,,271921,,1758939,444940,2175234,1162425,7521120,
6/8/2007,650963.0,,3444489,3442851,6433500,596466,346568,1565370,685910.0,808628,10436.0,546735.0,,2070.0,860370.0,,,1862149.0,28495917.0,5816933,207716,1451066.0,2713611.0,3442851,366340,,286284,,3444489,596466,1630805,1914532,6369576,
6/11/2007,419533.0,,1287426,2433439,4692650,520067,499117,1333732,365570.0,1170577,5878.0,471814.0,,1710.0,479952.0,,,1010951.0,21615932.0,4738966,150105,323734.0,1450327.0,2433439,369794,,172856,,1287426,520067,1313317,630521,3726505,
6/12/2007,284275.0,,2008293,1670945,3853320,587279,462778,1144921,415291.0,852643,8471.0,551616.0,,4078.0,1436336.0,,,1525623.0,17115494.0,3848523,137556,377477.0,2772165.0,1670945,337628,,205793,,2008293,587279,966350,635384,5546484,
6/13/2007,449946.0,,1598181,1626456,4792070,559144,423439,1322351,407275.0,1137938,14918.0,527327.0,,3199.0,769000.0,,,1542092.0,16622013.0,6108747,145131,675905.0,1671085.0,1626456,711266,,234610,,1598181,559144,2555960,582502,6062275,
6/14/2007,455526.0,,2127144,1527583,8618930,353752,418697,2310081,609063.0,1321559,11640.0,522457.0,,2340.0,1299018.0,,,2094044.0,20019240.0,4718988,106553,766526.0,2166783.0,1527583,447599,,247465,,2127144,353752,1258181,763260,9010285,
6/15/2007,546477.0,,1619298,2102348,15936470,584849,615143,3282044,1027984.0,1410501,97112.0,3271752.0,,3932.0,1472788.0,,,4503559.0,27109304.0,8010533,198764,556788.0,2136147.0,2102348,562167,,260670,,1619298,584849,2961002,1465660,8873002,
6/18/2007,358061.0,,1783545,2244299,5061140,268110,292950,1505605,521684.0,750087,10434.0,674894.0,,1529.0,688859.0,,,1810262.0,15811194.0,4236903,154303,336644.0,1341041.0,2244299,328301,,209940,,1783545,268110,1131098,491707,4970088,
6/19/2007,387479.0,,2967987,1764229,4297590,198843,309791,885679,1944811.0,2337130,9468.0,526720.0,,2174.0,800920.0,,,2244736.0,22337247.0,4441027,135684,372440.0,923838.0,1764229,501735,,240245,,2967987,198843,1139294,376213,6505724,
6/20/2007,600820.0,,3338166,2018832,4565500,321342,282299,1011688,698058.0,1379960,8901.0,672574.0,,2410.0,779252.0,,,1749258.0,21648028.0,4520521,113680,605365.0,3292655.0,2018832,379195,,209671,,3338166,321342,1461709,551514,5699531,
6/21/2007,409580.0,,2713986,1910898,4486480,523845,405357,1654350,838636.0,2078789,10424.0,453999.0,,1938.0,656805.0,,,1582325.0,23252685.0,3935185,127160,350672.0,7325263.0,1910898,519581,,203378,,2713986,523845,1362374,653818,8786210,
6/22/2007,609813.0,,1378203,1409446,3459000,472626,508794,1060515,487023.0,958245,6135.0,336785.0,,1297.0,710445.0,,,1161120.0,14126829.0,4175442,235692,487793.0,4011957.0,1409446,423002,,128024,,1378203,472626,1334940,591017,5473150,
6/25/2007,273994.0,,2121120,1790598,5879710,295600,411894,1266374,297347.0,1227595,5653.0,332347.0,,1504.0,774298.0,,,1151398.0,16003516.0,2950637,136961,287427.0,2470566.0,1790598,428270,,131061,,2121120,295600,1761527,349781,6164294,
6/26/2007,417011.0,,1770735,2167216,7627670,689328,298907,2144589,382801.0,1318597,8418.0,489319.0,,2011.0,736583.0,,,1500579.0,13128499.0,4273535,115462,280731.0,1694346.0,2167216,386400,,209571,,1770735,689328,1662750,538383,6512285,
6/27/2007,288212.0,,2024676,1934184,11049440,630924,391394,2530589,313736.0,1134480,10475.0,500667.0,,3386.0,799320.0,,,1570563.0,10097190.0,2637699,130889,267723.0,2011943.0,1934184,737451,,158555,,2024676,630924,1658342,824400,6596356,
6/28/2007,462862.0,,911307,2053416,6223140,1063339,285675,726802,394779.0,1541255,20828.0,398263.0,,3959.0,530092.0,,,1598543.0,11571233.0,3467687,160959,174941.0,2348419.0,2053416,374529,,204223,,911307,1063339,1570141,587937,6907106,
6/29/2007,352248.0,,2264583,1813987,5886930,568455,519842,682512,427377.0,1171000,9084.0,322713.0,,4549.0,461453.0,,,944269.0,9074085.0,2488264,225813,254083.0,2113309.0,1813987,740212,,225739,,2264583,568455,1238077,446392,5089489,
7/2/2007,259815.0,,2283627,2900906,6212310,455768,273424,600281,401736.0,1340883,8480.0,304756.0,,2387.0,521178.0,,,1195450.0,13502792.0,2407509,123857,242192.0,2529754.0,2900906,519476,,225403,,2283627,455768,673194,583534,4394703,
7/3/2007,477096.0,,1972467,2094039,4187700,872000,438993,758122,330782.0,1143346,9488.0,482795.0,,2629.0,620943.0,,,2025996.0,21319330.0,4160632,108143,405177.0,1647060.0,2094039,620685,,110962,,1972467,872000,1215896,432418,7043615,
7/4/2007,441028.0,,1171377,1545238,2313390,640066,279733,401496,274256.0,1189680,7025.0,462738.0,,1601.0,358331.0,,,1789378.0,6198944.0,2398475,103139,126820.0,954927.0,1545238,452047,,97070,,1171377,640066,5979822,405651,4240537,
7/5/2007,233581.0,,1339209,2165860,3392160,602688,401950,953173,405145.0,1656726,9298.0,468816.0,,2758.0,363730.0,,,1724933.0,10181484.0,3984276,93373,280076.0,3032844.0,2165860,388596,,230809,,1339209,602688,2635779,578110,4477394,
7/6/2007,266737.0,,1359033,1078899,7138870,608517,315120,806694,687140.0,806435,19717.0,546239.0,,1499.0,481895.0,,,5068778.0,5687642.0,3011073,135556,220746.0,2033235.0,1078899,369844,,254175,,1359033,608517,1036940,686440,3572328,
7/9/2007,352167.0,,1081995,1147033,7138830,463457,330937,498120,305208.0,820836,6433.0,361295.0,,2290.0,286061.0,,,2270555.0,9953062.0,3528860,89029,188982.0,2596996.0,1147033,467715,,107572,,1081995,463457,1371485,432532,4729567,
