,date,LR FP Equity,2061Q FP Equity,FR FP Equity,ALO FP Equity,DSY FP Equity,SW FP Equity,CO FP Equity,TFI FP Equity,HO FP Equity,PUB FP Equity,VANTI FP Equity,AF FP Equity,EDEN FP Equity,DEXB BB Equity,MMB FP Equity,SEV FP Equity,SEV FP Equity.1,UG FP Equity,ALU FP Equity,STMPA FP Equity,VK FP Equity,GTO NA Equity,EDF FP Equity,ALO FP Equity.1,LI FP Equity,NOKIA FP Equity,SOLB BB Equity,WLN FP Equity,FR FP Equity.1,SW FP Equity.1,AC FP Equity,ATO FP Equity,VIV FP Equity,WLN FP Equity.1,MSCI FRANCE,,,
5434,5/21/2020,57.3,,18.835,35.3748,27.92,41.0247,31.53,4.342,63.62,24.28,1.1621,18.6659,35.07,,11.4,9.544,9.544,11.39,,21.9,11.4087,,7.0829,35.3748,13.64,3.4405,11.6896,63,18.835,41.0247,21.43,63.32,5.5617,63,129.05,,,
5435,5/22/2020,59.04,,18.515,36.404,28.48,41.0834,32.31,4.36,62,24.61,1.1321,18.1767,35.6,,11.21,9.412,9.412,11.525,,21.95,11.1822,,7.1192,36.404,13.965,3.489,11.6398,64.68,18.515,41.0834,21.32,64.88,5.7041,64.68,129.2,,,
5436,5/25/2020,59.96,,19.62,36.9975,29.09,42.331,32.08,4.508,66.22,25.12,1.1627,19.0038,37.26,,13.02,9.838,9.838,12.24,,22.21,10.1,,7.2722,36.9975,14.91,3.5505,11.6434,67.42,19.62,42.331,22.8,67.38,5.8001,67.42,132.12,,,
5437,5/26/2020,60.38,,21.63,36.6451,29.59,44.6208,32.22,4.686,67.52,25.7,1.1407,21.0263,39.17,,13.93,9.926,9.926,12.945,,22.92,11.7557,,7.5093,36.6451,16.79,3.535,12.1871,66.48,21.63,44.6208,25.38,67,5.803,66.48,134.13,,,
5438,5/27/2020,60.26,,21.89,36.5988,29.4,46.6316,33.13,4.914,68.76,27.54,1.0785,21.6164,39.59,,13.2,10.035,10.035,13.58,,21.76,11.7437,,7.6584,36.5988,17.6,3.5195,12.6705,62.88,21.89,46.6316,25.45,66.18,5.8669,62.88,136.13,,,
5439,5/28/2020,60.8,,21.8,36.404,29.93,46.0005,34.21,5.145,71,26.8,1.086,21.7475,38.18,,13.4,10.235,10.235,13.43,,22.21,11.7696,,7.6393,36.404,17.655,3.5745,12.9619,65,21.8,46.0005,26.2,67.28,5.9861,65,138.4,,,
5440,5/29/2020,61.3,,22.15,35.0873,30.45,44.4299,33.88,5.06,68.78,25.52,1.0764,20.4917,37.58,,12.62,10.21,10.21,12.805,,22.09,11.2982,,7.6068,35.0873,17.04,3.54,12.1694,67.12,22.15,44.4299,25.35,67.82,5.9396,67.12,136.29,,,
5441,6/1/2020,60.96,,22.68,36.3855,30.05,46.3087,34.62,4.962,69.54,27.6,1.128,21.5861,38.04,,12.9,10.23,10.23,13.395,,22.35,12.6622,,7.7311,36.3855,18.07,3.747,12.4999,68.48,22.68,46.3087,26.14,67.02,6.0356,68.48,138.27,,,
5442,6/2/2020,61.3,,23.39,37.2757,29.92,48.393,34.58,5.295,71.24,28.49,1.2343,22.2972,38.9,,13.3,10.565,10.565,13.605,,22.74,12.7467,,8.016,37.2757,20.49,3.825,13.1361,69.2,23.39,48.393,26.65,67.18,6.3088,69.2,141.11,,,
5443,6/3/2020,63.3,,23.92,38.6294,30.64,49.9048,35.4,5.42,75.8,29.57,1.2575,24.5517,39.79,,14.09,11.13,11.13,14.415,,24.72,13.4788,,8.2092,38.6294,21.4,3.879,13.6337,70.74,23.92,49.9048,27.72,68.92,6.3583,70.74,145.65,,,
5444,6/4/2020,63.42,,23.22,39.872,30.45,48.6572,34.83,5.485,75.42,30.51,1.1994,24.9652,41.07,,13.9,10.96,10.96,14.2,,24.3,13.8414,,8.1269,39.872,21.18,3.799,13.5448,71.82,23.22,48.6572,27.2,69.88,6.5356,71.82,145.51,,,
5445,6/5/2020,66.64,,24.57,40.7992,30.68,52.6202,35.25,5.71,78.02,31.95,1.1931,28.0821,43.21,,13.97,11.18,11.18,15.43,,25.06,14.3438,,8.2225,40.7992,22.65,3.965,13.8576,70.18,24.57,52.6202,28.62,70.86,6.5967,70.18,150.42,,,
5446,6/8/2020,65.14,,24.16,39.6309,30.32,51.901,35.16,5.78,79.12,32.52,1.2516,30.4727,42.12,,14.35,11.235,11.235,15.56,,23.95,16.072,,8.6451,39.6309,21.88,3.954,13.8576,67.46,24.16,51.901,28.55,72.64,6.6548,67.46,149.72,,,
5447,6/9/2020,64.56,,23.87,39.566,30.63,50.5359,35.18,5.605,76.32,31.56,1.1862,27.9308,41.68,,13.57,10.895,10.895,14.75,,24.05,15.4798,,8.2187,39.566,21.13,3.89,13.6834,67.6,23.87,50.5359,28.04,71.32,6.6461,67.6,147.41,,,
5448,6/10/2020,64.26,,23.54,39.7885,30.53,48.9507,35.81,5.405,73.94,30.64,1.1719,25.8226,41.29,,12.9,10.885,10.885,14.365,,23.86,15.15,,8.0638,39.7885,19.76,3.903,13.2712,68.96,23.54,48.9507,26.92,71.58,6.7798,68.96,146.17,,,
5449,6/11/2020,63.2,,21.65,38.5738,29.86,45.6482,34.86,5.08,69.04,28.87,1.1413,23.5833,38.62,,12.05,10.27,10.27,12.925,,23,14.6839,,7.7177,38.5738,17.605,3.6845,12.3826,67.78,21.65,45.6482,25.34,69,6.428,67.78,139.38,,,
5450,6/12/2020,62.5,,22,38.2493,29.43,46.9692,34.72,5.125,70.58,29.6,1.1191,24.3449,39.22,,12.1,10.37,10.37,13.465,,22.9,14.8082,,7.8057,38.2493,18.405,3.722,12.5141,67.8,22,46.9692,25.78,69.52,6.4309,67.8,140.09,,,
5451,6/15/2020,62.6,,22.87,38.7593,29.32,45.7656,35.01,5.09,70.08,29.31,1.1778,23.6136,39.05,,12.16,10.425,10.425,13.315,,22.81,15.0292,,7.8152,38.7593,18.14,3.758,12.4324,69.08,22.87,45.7656,25.5,72.56,6.4542,69.08,139.55,,,
5452,6/16/2020,63.98,,24.1,39.2971,29.77,46.9839,35.89,5.19,74.18,30.06,1.1384,24.5315,39.43,,12.7,10.75,10.75,13.715,,23.79,15.1466,,7.8841,39.2971,18.465,3.8515,12.9229,69.02,24.1,46.9839,26.25,72.64,6.5647,69.02,143.44,,,
5453,6/17/2020,64.6,,22.98,39.8441,30.29,46.4555,35.75,5.135,73.66,29.65,1.1968,23.5783,39.67,,12.33,10.76,10.76,13.645,,24,14.8479,,7.8841,39.8441,18.86,3.9265,12.7913,72.06,22.98,46.4555,25.74,74.46,6.7159,72.06,144.55,,,
5454,6/18/2020,64.26,,22.9,39.7236,30.09,46.8078,34.06,5.08,73.74,29.56,,23.084,39.03,,12.2,10.6,10.6,13.67,,24.37,14.8306,,7.8611,39.7236,18.045,3.9195,12.9655,72.6,22.9,46.8078,25.78,74.28,6.6199,72.6,143.56,,,
5455,6/19/2020,65.04,,21.52,39.8998,30.64,47.5123,33.01,4.908,73.24,29.25,,23.0084,38.77,,12.36,10.515,10.515,13.355,,24.01,15.3089,,7.9185,39.8998,17.625,3.88,13.1859,70.62,21.52,47.5123,25.49,75,6.6955,70.62,143.92,,,
5456,6/22/2020,65.1,,22.22,39.3434,30.43,45.7069,33.01,4.77,72.08,28.55,,21.9694,38.79,,12.41,10.46,10.46,13.83,,23.67,14.3455,,7.6909,39.3434,17.595,3.8325,12.7949,70.46,22.22,45.7069,25.15,74.52,6.681,70.46,143.03,,,
5457,6/23/2020,66.32,,23.04,39.9925,30.5,45.2959,33.59,4.914,73.28,29.2,1.0561,21.576,39.46,,12.41,10.435,10.435,14.865,,24.33,14.9308,,7.7579,39.9925,17.89,3.87,12.8944,71.2,23.04,45.2959,25.43,75.3,6.8176,71.2,144.92,,,
5458,6/24/2020,65.48,,21.94,38.8705,30.01,42.6833,32.95,4.736,69.6,28.02,0.9026,20.7388,37.66,,12.29,10.075,10.075,14.01,,23.71,13.9916,,7.4596,38.8705,17.22,3.743,12.3684,69.58,21.94,42.6833,24.64,73.42,6.6519,69.58,140.7,,,
5459,6/25/2020,66.28,,22.27,38.7222,30.17,42.6392,33.11,4.758,69.68,27.69,0.8324,20.8951,38.64,,12.47,10.155,10.155,14.21,,23.72,14.0468,,7.5724,38.7222,17.515,3.753,12.5461,73.78,22.27,42.6392,24.2,74.78,6.7071,73.78,142.15,,,
5460,6/26/2020,67.18,,22.53,38.4347,30.28,44.0043,33.06,4.756,70.5,27.63,0.8202,20.1941,39.25,,12.51,10.195,10.195,13.85,,23.45,13.5478,,7.6278,38.4347,17.02,3.9025,12.5923,74.52,22.53,44.0043,23.81,75.58,6.6868,74.52,141.92,,,
5461,6/29/2020,67.66,,22.68,38.6573,30.2,44.0336,33.37,4.844,71.86,28.16,0.8302,20.8548,39.32,,12.57,10.435,10.435,14.175,,23.48,13.5996,,7.777,38.6573,17.545,3.8875,12.7985,75.2,22.68,44.0336,24.2,74.88,6.7449,75.2,142.9,,,
5462,6/30/2020,67.62,,23.36,38.3976,30.72,44.1804,32.9,4.814,71.88,28.81,0.8463,20.3404,38.93,,12.67,10.435,10.435,14.48,,24.2,12.8313,,7.8497,38.3976,17.735,3.8715,12.6634,77.08,23.36,44.1804,24.21,75.9,6.6403,77.08,142.78,,,
5463,7/1/2020,67.76,,22.96,37.4611,30.69,45.1785,32.55,4.75,70.62,28.2,0.8261,20.527,39.66,,12.77,10.295,10.295,14.1,,23.72,12.802,,7.8822,37.4611,17.835,3.86,12.7558,77.76,22.96,45.1785,23.64,76.42,6.6286,77.76,142.61,,,
5464,7/2/2020,68.9,,24.23,38.8983,30.88,46.1179,33.22,4.868,73.36,28.59,0.8176,21.0212,40.51,,12.78,10.565,10.565,14.625,,24.01,12.4532,,8.081,38.8983,18.2,3.97,13.0437,77.8,24.23,46.1179,24.8,77.04,6.8554,77.8,146.1,,,
5465,7/3/2020,69.38,,23.5,38.8334,30.78,46.4115,31.71,4.78,73.98,28.54,0.8195,21.2381,40.51,,12.77,10.53,10.53,14.29,,24.23,12.1977,,8.5362,38.8334,18.165,3.97,12.6918,78.28,23.5,46.4115,24.74,77.34,6.713,78.28,144.99,,,
5466,7/6/2020,70.48,,24.37,39.3434,31.59,47.3362,31.46,4.846,75.38,28.91,0.8452,21.223,41.54,,13.05,10.62,10.62,14.7,,24.66,12.5137,,8.54,39.3434,18.7,4.172,13.0224,78.74,24.37,47.3362,25.3,79.16,6.8612,78.74,147.15,,,
5467,7/7/2020,70.6,,24.24,39.362,31.05,45.3987,31.13,4.866,73.94,28.85,0.8498,20.9809,41.59,,13.14,10.585,10.585,14.65,,24.56,12.5672,,8.4788,39.362,16.695,3.9865,12.866,80.2,24.24,45.3987,24.9,78.92,6.8176,80.2,146.04,,,
5468,7/8/2020,69.24,,23.24,39.7978,31.11,45.6776,30.31,4.87,73.7,27.85,0.8321,20.5169,41.46,,13.41,10.61,10.61,14.035,,23.87,11.7212,,8.8765,39.7978,16.22,3.6705,12.635,78.3,23.24,45.6776,24.58,77,6.774,78.3,144.31,,,
5469,7/9/2020,68.36,,22.73,39.1302,31.48,43.696,29.54,4.794,70.74,26.9,0.7914,20.0529,40.9,,13.55,10.415,10.415,13.715,,24.12,11.6884,,8.6547,39.1302,15.995,3.6345,12.4111,76.6,22.73,43.696,23.82,77.1,6.7188,76.6,142.49,,,
5470,7/10/2020,68.54,,23.74,40.8363,31.26,45.8537,29.55,4.76,71.3,26.81,0.7368,20.3051,41.5,,13.39,10.655,10.655,14.04,,25.36,11.514,,8.8364,40.8363,16.165,3.6405,12.5888,77.48,23.74,45.8537,24.13,77.08,6.7391,77.48,143.97,,,
5471,7/13/2020,69.92,,24.07,41.3278,31.59,46.2353,30.02,4.87,71.92,26.65,0.6946,20.6783,42.64,,13.66,10.705,10.705,14.545,,25.86,11.2792,,9.0046,41.3278,16.645,3.7595,12.8731,77.8,24.07,46.2353,24.11,77.42,6.8351,77.8,146.36,,,
5472,7/14/2020,68.72,,23.98,42.153,30.48,45.3987,29.95,4.884,70,26.81,0.7398,20.6278,42.21,,13.8,10.645,10.645,14.39,,24.78,11.0755,,8.932,42.153,16.575,3.779,12.9691,74.88,23.98,45.3987,23.33,75.3,6.7711,74.88,144.97,,,
5473,7/15/2020,69.46,,24.25,43.887,30.69,47.5417,29.97,4.89,71.34,27.51,0.7183,22.0097,43.23,,13.88,10.645,10.645,14.6,,25.48,10.9667,,9.0257,43.887,16.635,3.783,13.0686,75.18,24.25,47.5417,24.95,76.98,6.8932,75.18,147.84,,,
5474,7/16/2020,70.72,,24.19,45.8991,30.68,46.9692,28.66,5,70.54,28.12,0.7404,21.5306,42.63,,13.9,10.62,10.62,14.525,,25.57,11.1307,,9.1634,45.8991,16.9,3.71,13.001,74.54,24.19,46.9692,24.65,75.2,6.8758,74.54,147.34,,,
5475,7/17/2020,70.02,,23.99,45.6859,30.96,45.5895,28.41,4.874,69.2,27.51,0.7701,20.8447,42.79,,14.02,10.435,10.435,14.67,,26.18,11.274,,9.2857,45.6859,16.345,3.86,12.8695,74,23.99,45.5895,24.2,76.78,6.8874,74,146.81,,,
5476,7/20/2020,70.66,,24.07,45.9269,32.13,45.6042,28.19,4.8,70.5,26.99,0.8448,20.8447,43.65,,14.05,10.495,10.495,14.61,,26.78,11.0945,,9.3297,45.9269,16.43,3.8855,12.9122,75.54,24.07,45.6042,23.56,77.98,6.9601,75.54,147.58,,,
5477,7/21/2020,70.48,,24.23,46.1217,32.48,46.2353,27.87,4.824,72.32,27.2,0.8078,20.5371,43.57,,14.1,10.49,10.49,14.835,,26.47,11.5382,,9.1825,46.1217,16.795,3.8835,12.9691,74.92,24.23,46.2353,24.4,76.56,7.0124,74.92,147.84,,,
5478,7/22/2020,71.04,,23,45.7322,31.98,44.7822,27.63,4.76,70.06,26.71,0.826,20.5724,43.81,,14.44,10.37,10.37,14.705,,26.71,11.0979,,9.1366,45.7322,16.235,3.86,12.7949,74.54,23,44.7822,23.32,76.36,6.8583,74.54,146.1,,,
5479,7/23/2020,71.26,,23.54,46.4369,30.77,43.7548,27.22,4.764,71.26,28.85,0.7986,20.2546,43.88,,14.56,10.335,10.335,15.1,,26.61,11.0323,,9.1404,46.4369,15.95,3.8115,12.7345,77.6,23.54,43.7548,22.75,76.8,6.8089,77.6,146.06,,,
5480,7/24/2020,70.38,,22.68,45.7693,29.16,44.2098,26.9,4.832,66.8,29.65,0.7758,20.0882,43.3,,14.14,10.265,10.265,14.835,,25.89,10.6663,,9.0639,45.7693,15.855,3.712,12.5461,73.74,22.68,44.2098,22.62,75,6.6141,73.74,143.76,,,
5481,7/27/2020,70.48,,23.41,45.2964,29.85,42.3897,25.92,4.724,64.96,29.13,0.771,19.0896,43.23,,14,10.215,10.215,14.905,,26.14,10.2243,,8.8612,45.2964,15.34,3.6955,12.4857,73.9,23.41,42.3897,21.82,73.78,6.5007,73.9,143.23,,,
5482,7/28/2020,70.14,,23.68,45.5282,29.97,42.698,25.77,4.788,64.8,28.99,0.7588,18.9433,43.05,,14.15,10.365,10.365,15.265,,24.75,10.1501,,8.9836,45.5282,15.745,3.66,12.6492,73.08,23.68,42.698,21.96,74.86,6.4484,73.08,142.98,,,
5483,7/29/2020,70.96,,23.53,45.0646,30.62,43.5786,26.06,5.02,64.16,28.87,0.7997,18.8878,43.19,,14.2,10.5,10.5,14.8,,24.56,9.6408,,9.0372,45.0646,15.55,3.6625,12.013,72.72,23.53,43.5786,22.17,75.74,6.524,72.72,143.81,,,
5484,7/30/2020,69.36,,22.48,44.6659,30.46,43.2997,22.64,5.05,64,28.18,0.8287,18.0204,42.6,,14.2,10.315,10.315,14.09,,23.66,9.1056,,8.6432,44.6659,14.6,3.6375,11.7571,70.96,22.48,43.2997,21.72,73.32,6.399,70.96,140.76,,,
5485,7/31/2020,65.48,,21.74,43.7943,30.82,42.7713,23.6,4.868,61.36,27.25,0.8127,17.5967,42.13,,12.85,11.185,11.185,13.64,,23.81,9.646,,8.1747,43.7943,14.59,4.0575,11.7393,72.72,21.74,42.7713,21.24,72.4,6.5124,72.72,138.92,,,
5486,8/3/2020,66.62,,21.85,44.703,31.23,43.2117,23.48,5.05,62.26,28.33,0.82,16.9965,42.84,,13.2,11.175,11.175,13.935,,24.55,10.0845,,8.213,44.703,13.65,4.292,11.8531,74.28,21.85,43.2117,21.46,73.26,6.931,74.28,141.53,,,
5487,8/4/2020,66.72,,22.27,44.0817,30.35,43.9456,23.95,5.195,64.3,29.09,0.8191,17.8791,42.44,,13.25,11.115,11.115,14.41,,24.66,9.7513,,8.4214,44.0817,14.63,4.341,12.1196,72.8,22.27,43.9456,22.3,73.3,6.8322,72.8,141.84,,,
5488,8/5/2020,68.4,,22.6,44.3506,30.34,45.34,23.9,5.195,66,29.41,0.8445,19.0997,42.87,,13.84,11.13,11.13,14.695,,24.44,10.3555,,8.4329,44.3506,14.595,4.2525,12.6563,73.36,22.6,45.34,23.07,74.32,6.838,73.36,143.17,,,
5489,8/6/2020,68.96,,22.64,43.8128,30.08,44.8996,24.03,5.205,65.74,29.21,0.872,19.4577,43.15,,13.78,11.035,11.035,14.41,,24.38,10.0137,,8.3373,43.8128,13.93,4.1805,12.3329,72.26,22.64,44.8996,22.6,74.58,6.8322,72.26,142,,,
5490,8/7/2020,69.7,,22.75,43.887,30.43,44.9877,24.52,5.26,65.6,28.95,0.8781,19.3922,43.57,,13.8,11.14,11.14,14.39,,24.5,9.7685,,8.3449,43.887,14.205,4.2135,12.2653,72.86,22.75,44.9877,22.69,73.66,6.8089,72.86,142.19,,,
5491,8/10/2020,69.5,,23.19,43.3863,30.07,45.3693,24.7,5.275,66.88,29.84,0.7889,20.532,43.51,,14.6,11.58,11.58,14.74,,24.18,10.2658,,8.4176,43.3863,14.8,4.175,12.6279,71.56,23.19,45.3693,23.69,73,6.7885,71.56,142.8,,,
5492,8/11/2020,70.94,,25.02,43.5161,30.23,47.4829,25.01,5.385,71.6,31.06,0.815,20.991,44.33,,15.02,11.71,11.71,15.6,,25.03,10.6024,,8.4883,43.5161,15.92,4.239,13.1965,71.18,25.02,47.4829,25.27,74.04,7.0269,71.18,146.13,,,
5493,8/12/2020,71.22,,25.44,44.6381,30.52,47.1747,25.4,5.29,70.94,30.44,0.8102,20.4866,44.33,,15.34,12.03,12.03,15.54,,25.49,10.6042,,8.6069,44.6381,15.645,4.27,13.4169,72.7,25.44,47.1747,24.96,74.4,7.0357,72.7,147.41,,,
5494,8/13/2020,71.18,,25.18,44.7864,30.76,47.2481,25.04,5.29,70.5,29.9,0.8195,20.4261,44.26,,15.53,11.94,11.94,15.3,,25.33,10.4695,,8.6165,44.7864,15.66,4.27,13.2641,74.12,25.18,47.2481,25.2,73.1,7.0502,74.12,146.64,,,
5495,8/14/2020,69.9,,25.3,44.2301,30.15,46.749,24.35,5.245,69.3,29.53,0.816,19.2459,43.34,,15.69,11.75,11.75,15.095,,24.73,10.2934,,8.5113,44.2301,15.28,4.204,13.0615,72.24,25.3,46.749,24.21,71.76,6.9601,72.24,144.33,,,
5496,8/17/2020,70.08,,25.62,44.6937,30.48,45.751,24.38,5.22,68.54,29.12,0.8084,18.56,43.04,,15.63,11.725,11.725,15.02,,25.12,10.2278,,8.4425,44.6937,14.48,4.2485,13.1539,73.48,25.62,45.751,23.31,71.22,6.9397,73.48,144.59,,,
5497,8/18/2020,69.72,,25.47,44.1837,30.2,45.1345,23.91,5.27,66.96,28.65,0.7987,18.4188,42.38,,15.1,11.395,11.395,15,,24.73,9.8756,,8.2761,44.1837,14,4.2355,13.0366,72.8,25.47,45.1345,23.03,70.2,6.899,72.8,143.59,,,
5498,8/19/2020,70.14,,25.44,44.7957,30.34,44.973,23.78,5.39,68.04,28.71,0.8065,18.9231,42.37,,15.34,11.475,11.475,15.12,,24.75,9.7996,,8.3526,44.7957,13.44,4.241,13.0757,72.96,25.44,44.973,23.16,71,7.0066,72.96,144.7,,,
5499,8/20/2020,69.44,,24.86,44.0539,30.14,44.2538,23.25,5.21,68,28.81,0.7929,18.4591,41.67,,14.93,11.345,11.345,14.655,,24.29,9.677,,8.1958,44.0539,13.77,4.224,12.7167,72.86,24.86,44.2538,23.68,70.08,6.9368,72.86,142.87,,,
5500,8/21/2020,69.88,,24.55,44.3692,30.48,45.1051,23.19,5.27,67.62,28.81,0.798,18.787,41.75,,14.92,11.805,11.805,14.355,,24.32,9.4837,,8.1614,44.3692,13.98,4.208,12.5959,73.08,24.55,45.1051,24.67,70.4,6.9572,73.08,142.52,,,
5501,8/24/2020,70.88,,24.95,45.009,31.1,44.8996,23.41,5.335,69.36,29.61,0.7894,19.1804,41.91,,15.2,12.275,12.275,14.92,,25.12,9.406,,8.5228,45.009,13.925,4.255,13.0153,74.4,24.95,44.8996,24.55,70.9,7.0269,74.4,145.65,,,
5502,8/25/2020,71.04,,24.98,44.601,31.17,45.0611,23.06,5.325,68.8,29.28,0.7925,19.4275,43,,15.29,12.135,12.135,14.82,,25.33,9.3076,,8.4577,44.601,13.855,4.235,12.9406,75.2,24.98,45.0611,25.49,71.96,6.9891,75.2,145.66,,,
5503,8/26/2020,71.92,,25.16,44.9348,31.72,45.34,23.28,5.315,67.96,29.72,0.8068,19.2863,42.71,,16.06,12.415,12.415,14.94,,26,9.1833,,8.6815,44.9348,14.215,4.272,12.9833,77.2,25.16,45.34,25.3,74.6,7.0357,77.2,146.87,,,
5504,8/27/2020,70.92,,25.87,44.1837,31.79,46.0885,22.51,5.34,67.94,30.44,0.8013,19.7503,43.05,,16.26,12.28,12.28,14.645,,25.58,9.0659,,8.5094,44.1837,14.01,4.2295,13.0224,77.04,25.87,46.0885,25.82,73.8,6.9833,77.04,145.75,,,
5505,8/28/2020,70.28,,25.71,43.9426,31.61,46.0005,22.66,5.25,67.98,30.08,0.8045,19.8612,43.35,,16.45,12.24,12.24,14.605,,25.3,8.9243,,8.4042,43.9426,14.305,4.163,12.93,77.74,25.71,46.0005,26.36,73.44,6.9717,77.74,145.42,,,
5506,8/31/2020,69.9,,25.6,43.2472,31.57,44.0043,21.75,5.12,65.5,29.37,0.8013,19.0442,43.27,,16.62,14.505,14.505,14.37,,25.21,8.8587,,8.4157,43.2472,13.79,4.0525,12.9086,77.02,25.6,44.0043,25.74,72.5,6.9194,77.02,143.91,,,
5507,9/1/2020,70.32,,25.14,43.7572,31.78,43.696,21.63,5.115,64.3,28.56,0.8047,19.0038,43,,16.55,14.505,14.505,14.02,,25.47,8.7395,,8.3985,43.7572,13.22,3.969,12.8518,79.08,25.14,43.696,25.32,73.46,6.9397,79.08,143.58,,,
5508,9/2/2020,70.84,,26.87,43.9148,32.18,45.4721,21.43,5.315,66.38,28.58,0.8047,18.5903,44.03,,16.66,14.9,14.9,14.16,,26,7.8901,,8.5859,43.9148,13.175,3.995,13.2321,81.66,26.87,45.4721,25.9,74.36,7.024,81.66,146.28,,,
5509,9/3/2020,69.8,,26.99,43.7479,31.27,47.16,21.78,5.525,66.94,29.99,0.8179,19.1451,42.63,,17.03,14.88,14.88,14.525,,24.2,7.013,,8.4616,43.7479,13.805,3.819,13.2285,76.98,26.99,47.16,26.24,72.34,6.9746,76.98,145.49,,,
5510,9/4/2020,69.32,,28.31,43.6644,30.42,46.8518,21.99,5.685,65.34,30.12,0.8261,19.1753,42.29,,17.52,15.125,15.125,15.145,,23.64,7.2444,,8.2646,43.6644,13.815,3.789,13.5733,73.8,28.31,46.8518,27.11,71.08,6.9339,73.8,144.2,,,
5511,9/7/2020,70.92,,28.37,43.9148,31.24,47.9086,22.14,5.68,67.3,29.23,0.8735,19.2812,43.19,,18.21,15.215,15.215,15.515,,24.11,7.0976,,8.4482,43.9148,13.795,3.62,13.8505,76.62,28.37,47.9086,26.97,71.44,7.0589,76.62,146.8,,,
5512,9/8/2020,69.66,,28.67,43.1081,30.79,46.705,21.96,5.695,65.52,28.9,0.8682,18.8122,42.31,,18.18,15.115,15.115,15.605,,23.28,6.8197,,7.7751,43.1081,13.43,3.553,13.9216,74.42,28.67,46.705,26.15,69.34,6.995,74.42,144.42,,,
5513,9/9/2020,71.22,,28.31,43.1544,31.25,47.4242,22.48,5.725,66.16,29.37,0.8433,18.7668,43.15,,18.07,15.1,15.1,15.475,,24.97,6.6014,,8.1499,43.1544,13.655,3.563,14.1455,75.74,28.31,47.4242,25.84,70.92,7.1054,75.74,146.47,,,
5514,9/10/2020,70.7,,28.65,42.2272,31.37,48.1434,23.75,5.805,66.48,28.81,0.8569,18.7517,43.09,,18.33,15.25,15.25,15.96,,25.2,6.5952,,8.0313,42.2272,13.49,3.5,13.9678,75.26,28.65,48.1434,26,71.28,7.1025,75.26,145.96,,,
5515,9/11/2020,70.2,,28.45,42.8948,31.22,46.9986,22.81,5.81,65.96,28.74,0.8414,18.5398,43.01,,18.35,15.175,15.175,16.07,,25.37,6.5462,,8.1212,42.8948,13.155,3.5025,14.0637,75.12,28.45,46.9986,24.89,71.1,7.1054,75.12,146.18,,,
5516,9/14/2020,70.12,,29.87,42.6074,31.59,48.4076,22.43,5.93,68.82,28.97,0.8459,18.4995,43.26,,18.17,15.2,15.2,16.19,,26.36,6.3245,,8.0772,42.6074,13.285,3.4705,14.0246,75.74,29.87,48.4076,25.18,70.9,7.1113,75.74,146.8,,,
5517,9/15/2020,69.94,,29.01,42.051,31.6,48.0994,22.53,5.855,68.12,29.34,0.8362,18.4692,43.18,,18.05,15.01,15.01,16.54,,26.6,6.7679,,8.0868,42.051,13.35,3.535,14.2201,76,29.01,48.0994,24.78,71.48,7.1374,76,147.2,,,
5518,9/16/2020,69.96,,28.49,42.5054,32,48.7746,22.1,5.85,68.06,29.82,0.8361,18.3078,43.12,,17.49,15.04,15.04,16.385,,26.81,7.0994,,8.1939,42.5054,13.715,3.5265,14.5826,76.5,28.49,48.7746,24.66,72.02,7.1345,76.5,147.47,,,
5519,9/17/2020,70.26,,27.83,42.1623,31.64,48.9067,22.5,5.85,68.18,29.17,0.8202,18.8172,42.43,,17.39,15.04,15.04,16.195,,26.09,7.1374,,8.4004,42.1623,12.62,3.482,14.3658,76.3,27.83,48.9067,24.57,70.98,7.0531,76.3,146.43,,,
5520,9/18/2020,70.04,,26.83,42.1159,31.99,46.5436,21.72,5.745,65.62,27.92,0.7649,18.4541,42,,15.22,14.645,14.645,15.49,,25.91,6.9284,,8.2837,42.1159,11.415,3.4555,14.2983,77.6,26.83,46.5436,23.89,70.96,6.931,77.6,144.66,,,
5521,9/21/2020,66.32,,25.63,41.4019,31.51,44.562,20.41,5.23,62.3,26.24,0.6731,17.047,40.19,,14.53,14.835,14.835,14.73,,25.22,6.1408,,8.0179,41.4019,10.6,3.339,13.3529,75.18,25.63,44.562,22.57,69.38,6.7478,75.18,139.32,,,
5522,9/22/2020,65.8,,26.14,40.7436,31.57,44.973,20.38,5.185,62.58,26.53,0.6119,16.3056,40.03,,15.09,14.95,14.95,15.265,,25.29,6.0055,,8.2302,40.7436,10.795,3.332,13.3067,75.4,26.14,44.973,22.01,68.16,6.8205,75.4,138.86,,,
5523,9/23/2020,65.76,,26.84,40.0018,31.71,44.6354,20.9,5.08,62.74,26.18,0.532,16.3257,39.52,,15.03,14.9,14.9,15.535,,25.48,5.7624,,8.3641,40.0018,10.67,3.3935,13.2996,74.42,26.84,44.6354,22.95,69.06,6.8641,74.42,139.6,,,
5524,9/24/2020,64.72,,27,40.0481,31.48,44.0777,20.78,4.974,61.94,26.45,0.4348,15.2212,39.04,,15.21,14.23,14.23,15.45,,25.62,5.3694,,8.2092,40.0481,10.3,3.296,13.1219,73.86,27,44.0777,23.28,68,6.8961,73.86,138.4,,,
