date,MSCI FRANCE
7/12/2021,188.42
7/13/2021,188.38
7/14/2021,188.29
7/15/2021,186.44
7/16/2021,185.74
7/19/2021,181.18
7/20/2021,182.47
7/21/2021,185.71
7/22/2021,186.32
7/23/2021,188.76
7/26/2021,188.9
7/27/2021,187.61
7/28/2021,189.71
7/29/2021,190.27
7/30/2021,189.82
8/2/2021,191.52
8/3/2021,192.49
8/4/2021,193.1
8/5/2021,194.32
8/6/2021,195.16
8/9/2021,195
8/10/2021,195.19
8/11/2021,196.18
8/12/2021,196.76
8/13/2021,197.05
8/16/2021,195.62
8/17/2021,195.2
8/18/2021,194.02
8/19/2021,189.59
8/20/2021,190.22
8/23/2021,191.76
8/24/2021,191.34
8/25/2021,191.65
8/26/2021,191.39
8/27/2021,191.89
8/30/2021,192.1
8/31/2021,191.9
9/1/2021,194.22
9/2/2021,194.27
9/3/2021,192.13
9/6/2021,193.6
9/7/2021,193.19
9/8/2021,191.74
9/9/2021,192.11
9/10/2021,191.44
9/13/2021,191.72
9/14/2021,191.13
9/15/2021,189.03
9/16/2021,190.06
9/17/2021,188.81
9/20/2021,185.78
9/21/2021,188.46
9/22/2021,190.64
9/23/2021,192.5
9/24/2021,190.75
9/27/2021,191.06
9/28/2021,187.06
9/29/2021,188.45
9/30/2021,187.34
10/1/2021,187.29
10/4/2021,186.17
10/5/2021,188.78
10/6/2021,186.41
10/7/2021,189.25
10/8/2021,188.18
10/11/2021,188.49
10/12/2021,187.92
10/13/2021,189.34
10/14/2021,191.7
10/15/2021,192.83
10/18/2021,191.35
10/19/2021,191.38
10/20/2021,192.27
10/21/2021,191.85
10/22/2021,193.18
10/25/2021,192.47
10/26/2021,194.02
10/27/2021,193.77
10/28/2021,195.33
10/29/2021,195.97
11/1/2021,197.71
11/2/2021,198.66
11/3/2021,199.25
11/4/2021,200.35
11/5/2021,201.72
11/8/2021,201.96
11/9/2021,201.79
11/10/2021,201.71
11/11/2021,202.01
11/12/2021,202.91
11/15/2021,203.94
11/16/2021,204.6
11/17/2021,204.69
11/18/2021,204.16
11/19/2021,203.3
11/22/2021,203.05
11/23/2021,201.4
11/24/2021,201.37
11/25/2021,202.5
11/26/2021,193.31
11/29/2021,194.24
11/30/2021,192.8
12/1/2021,196.89
12/2/2021,194.44
12/3/2021,193.59
12/6/2021,196.31
12/7/2021,201.7
12/8/2021,200.32
12/9/2021,200.16
12/10/2021,199.65
12/13/2021,198.2
12/14/2021,196.84
12/15/2021,197.72
12/16/2021,199.62
12/17/2021,197.65
12/20/2021,196.14
12/21/2021,198.81
12/22/2021,201.3
12/23/2021,202.8
12/24/2021,202.34
12/27/2021,203.75
12/28/2021,204.87
12/29/2021,204.4
12/30/2021,204.8
12/31/2021,204.25
1/3/2022,205.9
1/4/2022,208.51
1/5/2022,209.94
1/6/2022,206.46
1/7/2022,205.63
1/10/2022,202.81
1/11/2022,204.7
1/12/2022,205.93
1/13/2022,204.9
1/14/2022,203.17
1/17/2022,204.74
1/18/2022,202.86
1/19/2022,203.98
1/20/2022,204.64
1/21/2022,201.22
1/24/2022,193.38
1/25/2022,194.68
1/26/2022,198.51
1/27/2022,199.53
1/28/2022,198.09
1/31/2022,199.15
2/1/2022,201.91
2/2/2022,202.29
2/3/2022,199.23
2/4/2022,197.74
2/7/2022,199.37
2/8/2022,199.88
2/9/2022,202.79
2/10/2022,202.16
2/11/2022,199.64
2/14/2022,195.31
2/15/2022,198.83
2/16/2022,198.4
2/17/2022,197.94
2/18/2022,197.24
2/21/2022,193.37
2/22/2022,193.47
2/23/2022,193.08
2/24/2022,185.97
2/25/2022,192.29
2/28/2022,189.89
3/1/2022,182.68
3/2/2022,185.4
3/3/2022,181.91
3/4/2022,173.11
3/7/2022,170.82
3/8/2022,170.13
3/9/2022,182.1
3/10/2022,177.39
3/11/2022,179.02
3/14/2022,182.02
3/15/2022,181.57
3/16/2022,188.04
3/17/2022,188.82
3/18/2022,189.17
3/21/2022,188.08
3/22/2022,190.23
3/23/2022,188
3/24/2022,187.27
3/25/2022,187.3
3/28/2022,188.32
3/29/2022,194.01
3/30/2022,192.59
3/31/2022,190.3
4/1/2022,190.91
4/4/2022,192.2
4/5/2022,189.94
4/6/2022,185.94
4/7/2022,185.03
4/8/2022,187.44
4/11/2022,187.68
4/12/2022,187.1
4/13/2022,187.21
4/14/2022,188.59
4/19/2022,187.26
4/20/2022,189.74
4/21/2022,192.28
4/22/2022,188.56
4/25/2022,185.08
4/26/2022,184.05
4/27/2022,184.76
4/28/2022,186.52
4/29/2022,187.17
5/2/2022,184.12
5/3/2022,185.58
5/4/2022,183.38
5/5/2022,182.65
5/6/2022,179.41
5/9/2022,174.5
5/10/2022,175.41
5/11/2022,179.57
5/12/2022,177.72
5/13/2022,182.18
5/16/2022,181.83
5/17/2022,184.17
5/18/2022,182.07
5/19/2022,179.73
5/20/2022,180.23
5/23/2022,182.25
5/24/2022,179.35
5/25/2022,180.58
5/26/2022,183.71
5/27/2022,186.66
5/30/2022,187.95
5/31/2022,185.28
6/1/2022,183.72
6/2/2022,185.98
6/3/2022,185.66
6/6/2022,187.45
6/7/2022,186.13
6/8/2022,184.61
6/9/2022,182.05
6/10/2022,177.4
6/13/2022,172.64
6/14/2022,170.45
6/15/2022,172.78
6/16/2022,168.75
6/17/2022,168.74
6/20/2022,169.78
6/21/2022,170.97
6/22/2022,169.69
6/23/2022,168.69
6/24/2022,174.06
6/27/2022,173.37
6/28/2022,174.45
6/29/2022,172.81
6/30/2022,169.76
7/1/2022,170.16
7/4/2022,170.84
7/5/2022,166.38
7/6/2022,169.79
7/7/2022,172.41
7/8/2022,173.21
7/11/2022,172.2
7/12/2022,173.6
7/13/2022,172.44
7/14/2022,170.07
7/15/2022,173.49
7/18/2022,175
7/19/2022,178.09
7/20/2022,177.68
7/21/2022,178.19
7/22/2022,178.7
7/25/2022,179.1
7/26/2022,178.43
7/27/2022,179.77
7/28/2022,181.99
7/29/2022,185.02
8/1/2022,184.66
8/2/2022,183.81
8/3/2022,185.56
8/4/2022,186.75
8/5/2022,185.47
8/8/2022,186.89
8/9/2022,185.99
8/10/2022,186.99
8/11/2022,187.54
8/12/2022,187.67
8/15/2022,188.17
8/16/2022,188.81
8/17/2022,186.97
8/18/2022,187.75
8/19/2022,186.04
8/22/2022,182.81
8/23/2022,182.21
8/24/2022,182.89
8/25/2022,182.85
8/26/2022,179.83
8/29/2022,178.31
8/30/2022,177.97
8/31/2022,175.71
9/1/2022,173.05
9/2/2022,176.81
9/5/2022,174.81
9/6/2022,175.1
9/7/2022,175.04
9/8/2022,175.58
9/9/2022,178.01
9/12/2022,181.33
9/13/2022,178.77
9/14/2022,178.05
9/15/2022,176.23
9/16/2022,173.92
9/19/2022,173.47
9/20/2022,170.98
9/21/2022,172.37
9/22/2022,168.99
9/23/2022,165.18
9/26/2022,164.76
9/27/2022,164.28
9/28/2022,164.67
9/29/2022,162.27
9/30/2022,164.75
10/3/2022,165.69
10/4/2022,172.62
10/5/2022,171.02
10/6/2022,169.69
10/7/2022,167.65
10/10/2022,166.83
10/11/2022,166.59
10/12/2022,166.11
10/13/2022,167.78
10/14/2022,169.35
10/17/2022,172.45
10/18/2022,173.21
10/19/2022,172.24
10/20/2022,173.58
10/21/2022,172.14
10/24/2022,174.81
10/25/2022,178.16
10/26/2022,179
10/27/2022,178.13
10/28/2022,178.92
10/31/2022,178.77
11/1/2022,180.43
11/2/2022,178.99
11/3/2022,178.11
11/4/2022,182.94
11/7/2022,182.89
11/8/2022,183.71
11/9/2022,183.41
11/10/2022,187.15
11/11/2022,188.19
11/14/2022,188.51
11/15/2022,189.38
11/16/2022,188.27
11/17/2022,187.37
11/18/2022,189.19
11/21/2022,188.96
11/22/2022,189.54
11/23/2022,190.19
11/24/2022,191.04
11/25/2022,191.19
11/28/2022,189.85
11/29/2022,189.83
11/30/2022,191.77
12/1/2022,192.32
12/2/2022,192.1
12/5/2022,190.81
12/6/2022,190.2
12/7/2022,189.41
12/8/2022,189.17
12/9/2022,190.12
12/12/2022,189.25
12/13/2022,191.9
12/14/2022,191.55
12/15/2022,185.82
12/16/2022,183.73
12/19/2022,184.26
12/20/2022,183.58
12/21/2022,187.19
12/22/2022,185.57
12/23/2022,185.18
12/27/2022,186.46
12/28/2022,185.37
12/29/2022,187.15
12/30/2022,184.29
1/2/2023,187.58
1/3/2023,188.39
1/4/2023,192.53
1/5/2023,191.99
1/6/2023,194.71
1/9/2023,196.07
1/10/2023,194.94
1/11/2023,196.59
1/12/2023,198.07
1/13/2023,199.58
1/16/2023,200.17
1/17/2023,201.14
1/18/2023,201.4
1/19/2023,197.78
1/20/2023,198.98
1/23/2023,200.02
1/24/2023,200.53
1/25/2023,200.31
1/26/2023,201.83
1/27/2023,201.84
1/30/2023,201.46
1/31/2023,201.28
2/1/2023,201.2
2/2/2023,203.71
2/3/2023,205.63
2/6/2023,202.94
2/7/2023,202.67
2/8/2023,202.35
2/9/2023,204.08
2/10/2023,202.38
2/13/2023,204.59
2/14/2023,204.78
2/15/2023,207.08
2/16/2023,208.83
2/17/2023,208.27
2/20/2023,207.89
2/21/2023,207.22
2/22/2023,206.77
2/23/2023,207.16
2/24/2023,203.68
2/27/2023,206.68
2/28/2023,205.89
3/1/2023,204.82
3/2/2023,206.19
3/3/2023,207.89
3/6/2023,208.64
3/7/2023,207.66
3/8/2023,207.26
3/9/2023,207.07
3/10/2023,204.46
3/13/2023,198.64
3/14/2023,202.3
3/15/2023,195.24
3/16/2023,199.19
3/17/2023,196.39
3/20/2023,198.82
3/21/2023,201.64
3/22/2023,202.07
3/23/2023,202.23
3/24/2023,198.73
3/27/2023,200.42
3/28/2023,200.59
3/29/2023,203.39
3/30/2023,205.57
3/31/2023,207.1
4/3/2023,207.71
4/4/2023,207.78
4/5/2023,207.17
4/6/2023,207.44
4/11/2023,209.11
4/12/2023,209.28
4/13/2023,211.67
4/14/2023,212.64
4/17/2023,212.15
4/18/2023,213.14
4/19/2023,213.57
4/20/2023,213.45
4/21/2023,214.55
4/24/2023,214.73
4/25/2023,213.51
4/26/2023,211.75
4/27/2023,212.21
4/28/2023,212.43
5/2/2023,209.42
5/3/2023,210.16
5/4/2023,208.38
5/5/2023,210.84
5/8/2023,211.06
5/9/2023,209.76
5/10/2023,208.71
5/11/2023,209.33
5/12/2023,210.19
5/15/2023,210.29
5/16/2023,209.99
5/17/2023,209.75
5/18/2023,211
5/19/2023,212.18
5/22/2023,211.92
5/23/2023,209.08
5/24/2023,205.68
5/25/2023,204.95
5/26/2023,207.39
5/29/2023,206.96
5/30/2023,204.38
5/31/2023,201.37
6/1/2023,202.47
6/2/2023,206.14
6/5/2023,204.11
6/6/2023,204.43
6/7/2023,204.22
6/8/2023,204.71
6/9/2023,204.51
6/12/2023,205.58
6/13/2023,206.64
6/14/2023,207.68
6/15/2023,206.64
6/16/2023,209.38
6/19/2023,207.08
6/20/2023,206.56
6/21/2023,205.55
6/22/2023,204.04
6/23/2023,202.86
6/26/2023,203.39
6/27/2023,204.21
6/28/2023,206.3
6/29/2023,206.92
6/30/2023,209.32
7/3/2023,208.87
7/4/2023,208.45
7/5/2023,206.86
7/6/2023,200.43
7/7/2023,201.17
7/10/2023,202.04
7/11/2023,204.24
7/12/2023,207.4
7/13/2023,208.46
7/14/2023,208.65
7/17/2023,206.28
7/18/2023,207.08
7/19/2023,207.34
7/20/2023,208.83
7/21/2023,210.26
7/24/2023,210.06
7/25/2023,209.69
7/26/2023,206.84
7/27/2023,210.78
7/28/2023,210.95
7/31/2023,211.46
8/1/2023,208.92
8/2/2023,206.33
8/3/2023,204.85
8/4/2023,206.35
8/7/2023,206.5
8/8/2023,205.18
8/9/2023,206.64
8/10/2023,209.83
8/11/2023,207.24
8/14/2023,207.46
8/15/2023,205.27
8/16/2023,205.01
8/17/2023,203.01
8/18/2023,202.17
8/21/2023,203.03
8/22/2023,204.25
8/23/2023,204.51
8/24/2023,203.62
8/25/2023,203.98
8/28/2023,206.65
8/29/2023,208.04
8/30/2023,207.79
8/31/2023,206.49
9/1/2023,206.01
9/4/2023,205.5
9/5/2023,204.64
9/6/2023,202.86
9/7/2023,202.85
9/8/2023,204.11
9/11/2023,205.03
9/12/2023,204.05
9/13/2023,203.26
9/14/2023,205.71
9/15/2023,207.64
9/18/2023,204.65
9/19/2023,204.68
9/20/2023,205.98
9/21/2023,202.7
9/22/2023,201.85
9/25/2023,200.04
9/26/2023,198.61
9/27/2023,198.5
9/28/2023,199.63
9/29/2023,200.31
10/2/2023,198.38
10/3/2023,196.32
10/4/2023,196.43
10/5/2023,196.52
10/6/2023,198.24
10/9/2023,197.04
10/10/2023,201
10/11/2023,199.89
10/12/2023,199.11
10/13/2023,196.03
10/16/2023,196.62
10/17/2023,196.78
10/18/2023,194.96
10/19/2023,193.88
10/20/2023,191.03
10/23/2023,191.88
10/24/2023,193.25
10/25/2023,193.68
10/26/2023,192.97
10/27/2023,190.44
10/30/2023,191.4
10/31/2023,193.04
11/1/2023,194.32
11/2/2023,197.92
11/3/2023,197.61
11/6/2023,196.65
11/7/2023,195.95
11/8/2023,197.27
11/9/2023,199.57
11/10/2023,197.54
11/13/2023,198.6
11/14/2023,201.53
11/15/2023,202.18
11/16/2023,201.11
11/17/2023,203.01
11/20/2023,203.24
11/21/2023,202.77
11/22/2023,203.76
11/23/2023,204.17
11/24/2023,204.57
11/27/2023,203.8
11/28/2023,203.32
11/29/2023,203.64
11/30/2023,204.77
12/1/2023,205.74
12/4/2023,205.31
12/5/2023,206.83
12/6/2023,208.08
12/7/2023,207.85
12/8/2023,210.59
12/11/2023,211.3
12/12/2023,211.06
12/13/2023,210.78
12/14/2023,212.27
12/15/2023,212.7
12/18/2023,211.91
12/19/2023,212.26
12/20/2023,212.55
12/21/2023,212.17
12/22/2023,212.09
12/27/2023,212.19
12/28/2023,211.22
12/29/2023,211.44
1/2/2024,211.06
1/3/2024,207.84
1/4/2024,208.96
1/5/2024,207.99
1/8/2024,208.84
1/9/2024,208.19
1/10/2024,208.06
1/11/2024,207
1/12/2024,209.19
1/15/2024,207.83
1/16/2024,207.48
1/17/2024,205.21
1/18/2024,207.48
1/19/2024,206.72
1/22/2024,208
1/23/2024,207.33
1/24/2024,209.29
1/25/2024,209.62
1/26/2024,214.63
1/29/2024,214.78
1/30/2024,215.51
1/31/2024,214.94
2/1/2024,212.96
2/2/2024,212.97
2/5/2024,212.99
2/6/2024,214.24
2/7/2024,213.42
2/8/2024,214.82
2/9/2024,214.19
2/12/2024,215.34
2/13/2024,213.42
2/14/2024,214.8
2/15/2024,216.36
2/16/2024,217.13
2/19/2024,217.19
2/20/2024,217.99
2/21/2024,218.42
2/22/2024,221.17
2/23/2024,222.62
2/26/2024,221.58
2/27/2024,222.14
2/28/2024,222.14
2/29/2024,221.45
3/1/2024,221.56
3/4/2024,222.01
3/5/2024,221.29
3/6/2024,221.77
3/7/2024,223.54
3/8/2024,223.95
3/11/2024,223.67
3/12/2024,225.45
3/13/2024,226.89
3/14/2024,227.53
3/15/2024,227.29
3/18/2024,226.78
3/19/2024,228.03
3/20/2024,227.02
3/21/2024,227.63
3/22/2024,226.83
3/25/2024,226.79
3/26/2024,227.86
3/27/2024,228.45
3/28/2024,228.6
4/2/2024,226.53
4/3/2024,227.25
4/4/2024,227.2
4/5/2024,224.62
4/8/2024,226.17
4/9/2024,224.28
4/10/2024,224.02
4/11/2024,223.37
4/12/2024,223.12
4/15/2024,223.96
4/16/2024,220.9
4/17/2024,222.3
4/18/2024,223.31
4/19/2024,223.29
4/22/2024,224.16
4/23/2024,225.97
4/24/2024,225.53
4/25/2024,223.41
4/26/2024,225.51
4/29/2024,224.86
4/30/2024,223.27
5/2/2024,221.7
5/3/2024,222.93
5/6/2024,224.01
5/7/2024,226.28
5/8/2024,227.94
5/9/2024,229.34
5/10/2024,230.21
5/13/2024,229.7
5/14/2024,230.12
5/15/2024,230.58
5/16/2024,229.28
5/17/2024,228.69
5/20/2024,229.45
5/21/2024,228.01
5/22/2024,226.66
5/23/2024,226.9
