date,TFI FP Equity,AIR FP Equity,VANTI FP Equity,VIV FP Equity,DSY FP Equity,ORA FP Equity,VIE FP Equity,DG FP Equity,RI FP Equity,LOR FP Equity,PUB FP Equity,EL FP Equity,ENGI FP Equity,EDF FP Equity,ALO FP Equity,VK FP Equity,AF FP Equity,MTP FP Equity,SEV FP Equity,TE FP Equity,EDEN FP Equity,KN FP Equity,PUB FP Equity.1,SAF FP Equity,LR FP Equity,SOLB BB Equity,GTO NA Equity,ALU FP Equity,FR FP Equity,UG FP Equity,LI FP Equity,NOKIA FP Equity,SW FP Equity,ATO FP Equity,STMPA FP Equity,RMS FP Equity,DSY FP Equity.1,WLN FP Equity,HO FP Equity
2/16/1999,472890,,4370036.0,632090,2036442,,278525.0,362524,,180100.0,309540,,,37930.0,22840,,,,,,19821.0,180100,46673,,32585.0,,2577034.0,493731,1602403.0,81361,,402503.0,17758,2526066,50460,632090,,339338.0,
2/17/1999,572660,,5900600.0,1224350,1847960,,201296.0,261389,,60430.0,241280,,,56477.0,27257,,,,,,189650.0,60430,65048,,50705.0,,2391029.0,749814,1207656.0,61865,,214578.0,50802,4404288,124677,1224350,,381944.0,
2/18/1999,514690,,4345748.0,1396840,1836775,,64718.0,740264,,310700.0,139540,,,60166.0,40618,,,,,,67108.0,310700,80535,,32314.0,,3902918.0,348066,813549.0,107353,,216077.0,19440,2976048,43368,1396840,,271112.0,
2/19/1999,249380,,4338145.0,1167540,2194786,,207126.0,1266630,,204280.0,377940,,,18872.0,35527,,,,,,60846.0,204280,105368,,83246.0,,4345745.0,474210,1916463.0,149657,,181471.0,36212,1571304,44049,1167540,,221141.0,
2/22/1999,376020,,3567818.0,774210,1826899,,36386.0,356911,,112140.0,152460,,,16363.0,7670,,,,,,84117.0,112140,81533,,83246.0,,2330155.0,528606,1884686.0,24169,,142616.0,40086,2954760,27879,774210,,117208.0,
2/23/1999,492630,,6339133.0,695480,2039328,,69790.0,288834,,43080.0,325620,,,17788.0,17526,1429690.0,,,,,124062.0,43080,41370,,71739.0,,4523272.0,858609,2624689.0,69471,,249638.0,68484,2521908,49119,695480,,244839.0,
2/24/1999,119370,,5066678.0,954870,2443066,,163903.0,170776,,51630.0,106640,,,96049.0,11663,670942.0,,,,,75650.0,51630,100275,,65721.0,,6202096.0,591036,1834197.0,96360,,583443.0,28156,1424418,41919,954870,,271942.0,
2/25/1999,130000,,2920430.0,825460,2566136,,124966.0,112983,,42450.0,166580,,,50420.0,66576,327000.0,,,,,56331.0,42450,50558,,74696.0,,3728542.0,515136,1194415.0,38770,,457317.0,19470,2016810,59766,825460,,572666.0,
2/26/1999,456290,,5025796.0,853380,4298735,,68336.0,569890,,141000.0,221120,,,23782.0,22555,201858.0,,,,,44141.0,141000,636930,,53862.0,,3462962.0,1322649,2861595.0,118715,,278995.0,67974,2535414,69975,853380,,606837.0,
3/1/1999,179970,,2394265.0,366630,1943566,,222204.0,87998,,60900.0,133980,,,38787.0,23937,165651.0,,,,,148686.0,60900,404880,,45684.0,,2269086.0,499782,1700786.0,27176,,217352.0,73420,4343772,48444,366630,,284713.0,
3/2/1999,208720,,3899316.0,622880,1973601,,61161.0,116036,,38690.0,163620,,,24918.0,60891,159166.0,,,,,8223.0,38690,241920,,68928.0,,3981232.0,513444,2343994.0,112914,,171500.0,64310,1951962,50634,622880,,417334.0,
3/3/1999,375110,,4098855.0,566910,1384011,,111998.0,50736,,14530.0,195200,,,19187.0,21989,122637.0,,,,,9834.0,14530,115553,,27887.0,,18560341.0,298989,4689492.0,29915,,223871.0,23904,3331998,52344,566910,,212950.0,
