,date,TFI FP Equity,AIR FP Equity,VANTI FP Equity,VIV FP Equity,DSY FP Equity,ORA FP Equity,VIE FP Equity,DG FP Equity,RI FP Equity,LOR FP Equity,PUB FP Equity,EL FP Equity,ENGI FP Equity,EDF FP Equity,ALO FP Equity,VK FP Equity,AF FP Equity,MTP FP Equity,SEV FP Equity,TE FP Equity,EDEN FP Equity,KN FP Equity,PUB FP Equity.1,SAF FP Equity,LR FP Equity,SOLB BB Equity,GTO NA Equity,ALU FP Equity,FR FP Equity,UG FP Equity,LI FP Equity,NOKIA FP Equity,SW FP Equity,ATO FP Equity,STMPA FP Equity,RMS FP Equity,DSY FP Equity.1,WLN FP Equity,HO FP Equity,WLN FP Equity.1,TEP FP Equity,ALO FP Equity.1,STLAP FP Equity,ERF FP Equity,EDEN FP Equity.1,VIV FP Equity.1,MSCI FRANCE,,,
3913,6/9/2014,13.145,53.22,43.2435,5.598,9.377,12.81,13.7635,56.63,87.96,,61.82,76.7,20.95,23.3826,27.6322,332.926,58.9331,,15.345,,23.07,5.25,61.82,50.63,47.035,20.1589,81.96,2.93,35.05,10.445,37.2,,58.0143,49.5372,7.125,255.4,9.377,,46.475,,46.94,27.6322,,22.905,23.07,5.598,128.58,,,
3914,6/10/2014,13.41,53.87,45.2308,5.6009,9.407,12.63,13.86,56.71,88.01,,63.05,77.27,21.09,23.5023,27.4838,327.5288,59.8661,,15.42,,23.245,5.232,63.05,50.68,46.155,20.1839,83.58,2.959,34.8,10.36,37.17,,57.9776,49.2196,7.24,257.05,9.407,,46.49,,46.98,27.4838,,23.1,23.245,5.6009,128.74,,,
3915,6/11/2014,13.175,52.21,44.4279,5.5878,9.408,12.215,13.8455,56.27,88.42,,63.85,78.04,20.795,23.5156,27.3587,290.62,55.7052,,15.245,,23.28,5.169,63.85,49.79,45.665,20.0837,82.74,2.893,34.2667,10.195,37.105,,57.618,48.3047,7.141,257.45,9.408,,45.83,,46.39,27.3587,,23.055,23.28,5.5878,127.55,,,
3916,6/12/2014,13.04,51.84,44.9446,5.582,9.471,12.375,14.0287,56.46,88.49,,63.11,77.86,20.525,23.8569,27.4189,288.8348,53.7131,,15.06,,23.155,5.151,63.11,49.88,45.415,19.9084,82.6,2.914,34.3333,10.185,37.285,,57.3245,48.9852,7.11,256.9,9.471,,45.995,,46.46,27.4189,,22.98,23.155,5.582,127.6,,,
3917,6/13/2014,13.255,51.28,44.5949,5.582,9.259,12.375,14.048,56.19,88.53,,62.35,77.89,20.71,23.8303,27.4421,283.9773,52.2252,,15,,22.875,5.146,62.35,49.12,45.15,19.8165,82.54,2.87,34.0833,10.08,36.5,,56.5685,48.403,7.11,256,9.259,,45.78,,45.84,27.4421,,22.5,22.875,5.582,127.18,,,
3918,6/16/2014,13.175,50.54,44.5949,5.5675,9.312,12.16,13.8937,55.69,88.38,,61.97,77.77,20.585,23.5865,27.1964,282.6072,51.4435,,15.02,,22.57,4.97,61.97,48.88,45.195,19.8165,82.5,2.806,34.0333,9.991,36.445,,56.5612,47.9341,7.041,255.45,9.312,,45.12,,45.28,27.1964,,22.45,22.57,5.5675,126.26,,,
3919,6/17/2014,13.185,50.74,45.4693,5.6096,9.455,12.22,13.9419,55.78,88.68,,62.08,79.83,20.645,23.5998,26.8579,282.6902,51.8722,,14.98,,22.3,4.984,62.08,49.495,45.615,20.1004,82.21,2.776,34.6,10.02,36.315,,56.8988,48.3954,7.156,257,9.455,,45.225,,45.56,26.8579,,22.755,22.3,5.6096,126.98,,,
3920,6/18/2014,13.12,50.12,47.6871,5.5966,9.502,12.26,14.0046,55.75,88.1,,61.33,79.06,20.815,23.6264,27.3262,281.0296,51.1913,,14.9,,22.335,4.963,61.33,49.345,45.625,19.9585,81.42,2.687,34.6833,10.475,36.15,,57.0749,48.3122,7.035,256.1,9.502,,44.885,,45.35,27.3262,,23.6,22.335,5.5966,126.84,,,
3921,6/19/2014,12.84,50.6,47.6155,5.6198,9.495,12.215,14.019,56.85,88.33,,61.97,79.41,20.88,21.809,25.685,277.293,49.4009,,15.07,,22.345,4.974,61.97,49.32,45.975,20.3593,80.79,2.656,34.5167,11.04,36.62,,57.7795,48.2593,7.01,257.9,9.495,,45.915,,45.49,25.685,,24.015,22.345,5.6198,127.72,,,
3922,6/20/2014,12.79,50.19,47.703,5.5399,9.54,11.84,14.1299,56.25,88.51,,62.22,79.01,20.59,21.4233,25.9631,278.1649,49.0277,,14.985,,21.71,4.915,62.22,49.135,45.805,20.5013,78.47,2.623,33.5667,10.78,36.445,,58.3959,48.0249,6.913,258,9.54,,45.37,,45.7,25.9631,,23.9,21.71,5.5399,127.09,,,
3923,6/23/2014,12.71,49.355,46.7968,5.5544,9.575,11.745,14.1685,55.9,88.17,,61.75,79.84,20.55,20.8072,24.8968,276.1305,47.8677,,14.715,,22.36,4.867,61.75,48.135,44.86,20.4178,77.09,2.748,33.1633,10.94,36.295,,58.1171,47.4729,6.847,260,9.575,,44.465,,45.3,24.8968,,23,22.36,5.5544,126.38,,,
3924,6/24/2014,12.4,49,46.924,5.5777,9.466,11.78,14.154,55.23,88.52,,61.66,80.43,20.81,20.8604,24.8319,277.1685,49.9557,,14.58,,22.42,4.814,61.66,47.6,44.595,20.6265,77.42,2.668,32.8333,10.815,36.93,,58.1097,46.7167,6.844,262.65,9.466,,43.59,,45.77,24.8319,,22.565,22.42,5.5777,126.41,,,
3925,6/25/2014,12.175,49.05,47.3771,5.2942,9.376,11.68,14.1396,55.1,87.58,,61.48,78.21,20.325,20.5368,25.0081,271.9373,48.9369,,14.185,,22.295,4.751,61.48,47.415,43.85,20.4011,76.15,2.653,32.7833,10.8,36.545,,57.7795,46.1949,6.774,262.55,9.376,,43.495,,44.94,25.0081,,22.685,22.295,5.2942,124.83,,,
3926,6/26/2014,12.21,48.535,47.0671,5.2971,9.334,11.715,13.9949,55.1,87.45,,61.8,78.53,20.255,20.4747,24.818,268.6159,48.9016,,14.37,,22.175,4.83,61.8,47.56,44.065,20.2173,75.15,2.672,32.9667,11.04,36.715,,57.6474,46.3537,6.64,263.2,9.334,16.4,44.3,16.4,44.78,24.818,,22.71,22.175,5.2971,124.41,,,
3927,6/27/2014,12.06,49.29,47.4486,5.2375,9.405,11.57,13.7346,55.04,87.55,,62.01,77.87,20.255,20.6343,24.8643,271.4391,48.2207,,14.43,,22.17,4.783,62.01,48.505,44.955,20.2591,75.05,2.683,33.2267,11.01,36.97,,57.8088,46.5806,6.615,265,9.405,16.4,44.385,16.4,44.3,24.8643,,22.3,22.17,5.2375,124.36,,,
3928,6/30/2014,11.965,48.94,46.9478,5.1953,9.396,11.525,13.4164,54.6,87.7,,61.94,77.45,20.105,20.3905,24.6882,271.5636,46.4101,,13.98,,22.145,4.682,61.94,47.815,44.685,20.994,75.7,2.608,32.6967,10.795,37.215,,57.6474,46.0059,6.552,269.5,9.396,16.6,44.175,16.6,44.76,24.6882,,22.46,22.145,5.1953,123.96,,,
3929,7/1/2014,12.055,47.945,46.6934,5.2724,9.577,11.795,13.6189,54.44,88.08,,62,78.07,20.16,20.5279,24.4146,271.9788,47.2221,,14.175,,22.265,4.851,62,47.85,44.89,21.161,76.41,2.64,33.05,11.125,37.415,,57.596,46.5125,6.841,270,9.577,16.4,44.36,16.4,45.23,24.4146,,22.24,22.265,5.2724,125.03,,,
3930,7/2/2014,12.145,47.29,46.9717,5.2186,9.529,11.38,13.2236,54.37,88.38,,61.22,77.27,20.135,20.7584,24.0808,273.7225,47.8223,,14.05,,22.5,4.895,61.22,46.91,44.76,21.3364,76.28,2.737,33.3133,11.21,37.52,,57.6767,46.5579,6.818,270,9.529,16.3,43.955,16.3,46.16,24.0808,,22.625,22.5,5.2186,124.62,,,
3931,7/3/2014,12.15,47.765,47.0353,5.3116,9.655,11.54,13.2091,54.21,87.86,,61.07,77.63,20.21,20.6831,24.1782,280.822,49.8699,,14.035,,22.61,5.063,61.07,47.33,45.415,21.3614,77.05,2.776,33.3167,11.405,37.74,,58.2712,46.7242,6.903,271.6,9.655,16.4,44.3,16.4,46.66,24.1782,,22.98,22.61,5.3116,125.86,,,
3932,7/4/2014,12.36,47.975,46.7411,5.2767,9.692,11.45,13.185,54.09,88.46,,61.37,77.24,20.115,20.8072,24.3868,281.0711,49.0226,,14,,22.755,4.94,61.37,47.5,45.71,21.3614,77.13,2.751,33.1367,11.275,37.3,,58.8143,47.435,6.833,270.1,9.692,16.35,44.32,16.35,46.95,24.3868,,22.705,22.755,5.2767,125.32,,,
3933,7/7/2014,12.12,47.255,45.3103,5.2346,9.65,11.305,13.0018,53,87.75,,60.9,75.81,19.945,20.5811,24.1086,288.2951,47.3936,,13.865,,22.735,4.888,60.9,46.54,44.95,21.1192,75.14,2.738,32.8,11.23,37.265,,57.8896,46.1722,6.7,270.2,9.65,16.38,43.415,16.38,46.86,24.1086,,22.205,22.735,5.2346,123.63,,,
3934,7/8/2014,12.08,46.855,45.3341,5.1372,9.503,11.185,12.6162,51.7,86.59,,59.72,75.66,19.755,20.2708,23.8119,279.2858,43.263,,13.635,,22.23,4.731,59.72,46.175,43.97,20.8854,74.74,2.657,31.91,10.79,36.74,,57.9336,45.4236,6.512,266.5,9.503,16.4,42.92,16.4,46.3,23.8119,,22.255,22.23,5.1372,121.82,,,
3935,7/9/2014,11.935,47.005,46.0337,5.1503,9.522,11.35,12.5921,51.95,86.74,,60.46,75.91,19.865,20.0847,23.645,278.5385,44.1204,,13.6,,22.18,4.771,60.46,45.315,43.93,20.9105,77,2.67,31.97,10.8,37.15,,56.9208,44.9018,6.611,263.85,9.522,16.4,43.57,16.4,46.05,23.645,,22.61,22.18,5.1503,122.19,,,
3936,7/10/2014,11.3,46.815,45.4216,5.0572,9.455,11.245,12.4041,51.53,85.81,,59.3,74.58,19.5,20.0226,23.8444,273.0583,42.5418,,13.29,,22.1,4.7,59.3,46,43.17,20.6265,74.71,2.618,31.59,10.75,37.29,,56.3117,44.4708,6.424,261.8,9.455,16.38,44.055,16.38,47.47,23.8444,,21.645,22.1,5.0572,120.65,,,
3937,7/11/2014,11.3,47.11,45.1513,5.0442,9.422,11.285,12.4137,51.83,85.74,,59.01,73.76,19.605,19.9118,24.6001,273.1828,42.7738,,13.565,,22.07,4.723,59.01,46.87,43.245,20.5931,73.95,2.579,31.8567,10.76,37.285,,56.5612,44.4708,6.46,265.2,9.422,16.38,44.535,16.38,48,24.6001,,21.61,22.07,5.0442,121.06,,,
3938,7/14/2014,11.465,47.135,45.3818,5.0805,9.451,11.415,12.5149,52.03,86.1,,59.22,73.45,19.725,19.8941,24.7438,273.515,42.1282,,13.68,,22.56,4.813,59.22,46.945,43.16,21.0441,74.33,2.642,32.4,11.095,37.66,,56.2603,45.0909,6.532,269.25,9.451,16.35,44.31,16.35,48.85,24.7438,,22.255,22.56,5.0805,122.01,,,
3939,7/15/2014,11.345,46.505,45.7872,5.0572,9.293,11.285,12.5294,51.62,85.97,,58.68,72.66,19.815,20.1733,24.6325,272.1034,42.219,,13.795,,22.38,4.766,58.68,46.445,43.1,21.019,74,2.598,31.9333,11.455,37.39,,55.7759,44.6977,6.461,265.75,9.293,16.27,44.28,16.27,48.45,24.6325,,22.215,22.38,5.0572,120.8,,,
3940,7/16/2014,11.39,45.36,45.8111,5.1328,9.292,11.545,12.6692,52.61,85.85,,59.73,74.6,19.96,20.2841,25.175,273.6395,44.8718,,13.9,,22.445,4.907,59.73,46.425,43.805,21.2278,74.12,2.642,32.6033,11.485,37.57,,56.1502,45.3102,6.795,268.45,9.292,16.4,44.7,16.4,49.04,25.175,,23,22.445,5.1328,122.53,,,
3941,7/17/2014,11.585,44.98,46.6616,5.0805,9.425,11.35,12.4474,51.85,85.61,,59.53,73.74,19.665,19.9605,25.3882,272.2279,44.2212,,13.685,,21.95,4.849,59.53,46.125,43.505,21.0524,73.6,2.675,32.2667,11.3,37.755,,56.1796,44.6221,6.691,267.75,9.425,16.27,44.73,16.27,49.22,25.3882,,22.96,21.95,5.0805,121.14,,,
3942,7/18/2014,11.625,44.48,46.5027,5.1256,9.364,11.475,12.7753,52.54,85.86,,59.46,74.47,19.775,20.0802,25.5922,273.6395,43.3033,,14.085,,21.83,4.79,59.46,46.055,43.625,21.0608,73.72,2.783,32.0867,11.23,37.185,,56.2089,44.1381,6.72,264.85,9.364,15.91,44.365,15.91,49.26,25.5922,,22.95,21.83,5.1256,121.61,,,
3943,7/21/2014,11.6,43.29,46.6219,5.1576,9.336,11.405,12.7174,51.93,85.44,,58.87,74.01,19.99,20.1379,25.3882,274.2207,41.6995,,13.87,,22.21,4.733,58.87,45.99,42.97,21.1443,73.41,2.772,31.9467,10.81,37.05,,55.8126,44.0096,6.727,266,9.336,15.67,43.965,15.67,49.08,25.3882,,22.995,22.21,5.1576,120.81,,,
3944,7/22/2014,11.61,44.405,47.0591,5.268,9.338,11.625,12.9199,53.44,85.61,,56.11,74.56,20.225,20.4526,25.4022,278.2479,42.456,,14.09,,21.86,4.835,56.11,45.795,43.785,21.4199,74.15,2.844,32.1333,10.92,37.25,,55.9447,44.6826,6.96,266.05,9.338,16.1,44.03,16.1,49.36,25.4022,,22.765,21.86,5.268,122.47,,,
3945,7/23/2014,11.68,44.925,46.3198,5.3102,9.405,11.61,12.9585,53.44,86.04,,58,73.97,20.185,20.3994,25.3558,278.9952,43.4344,,14.21,,22.095,4.863,58,46.015,43.82,21.3614,74.02,2.83,32.4533,10.96,37.355,,55.9227,44.8111,6.56,267.15,9.405,16.3,43.88,16.3,49.8,25.3558,,23.15,22.095,5.3102,122.68,,,
3946,7/24/2014,11.99,45.36,46.1211,5.3829,9.892,11.745,13.079,53.91,86.23,,58.32,74.24,20.395,20.6919,25.5876,278.497,43.5,,14.315,,23.435,5.003,58.32,46.26,44.58,21.3614,74.75,2.852,32.3933,11.18,37.05,,56.2383,44.4935,6.524,265,9.892,16.32,43.62,16.32,49.42,25.5876,,23.34,23.435,5.3829,123.64,,,
3947,7/25/2014,11.45,44.5,47.0591,5.3582,9.717,11.635,12.8331,52.94,84.93,,57.55,73.47,19.795,20.7008,25.2584,277.6667,44.6398,,14.09,,22.905,4.941,57.55,45.645,43.71,21.0691,72.65,2.808,31.5467,10.875,36.3,,55.431,44.3574,6.404,258.95,9.717,16.4,43.145,16.4,48.69,25.2584,,23.425,22.905,5.3582,121.44,,,
3948,7/28/2014,11.21,44.02,46.8206,5.4279,9.728,11.805,12.8765,52.86,85,,55.82,73.57,19.685,20.8072,25.3048,278.2064,43.8783,,14.19,,22.98,4.947,55.82,45.3,44,21.0775,71.51,2.793,30.7567,10.71,36.355,,55.5998,43.571,6.42,259.75,9.728,16.4,42.825,16.4,48.28,25.3048,,23.31,22.98,5.4279,121.77,,,
3949,7/29/2014,11.205,43.685,46.5822,5.4715,9.945,12.02,12.8958,53.13,85.98,,54.76,73.78,19.855,21.1352,25.4578,278.2894,43.0461,,14.04,,23.36,5.02,54.76,44.995,44.16,21.0357,73.01,2.811,30.5533,10.595,35.35,,55.3283,45.7488,6.278,262.8,9.945,16.7,43.445,16.7,52.77,25.4578,,23.4,23.36,5.4715,122.33,,,
3950,7/30/2014,11.175,45,43.3945,5.5166,9.92,11.96,12.9199,52.73,85.09,,55.11,74.1,19.575,20.8205,25.4439,278.1649,42.3198,,14.25,,23.43,5.007,55.11,44.89,43.425,20.6516,72.8,2.835,30.34,11.235,35.36,,54.998,45.3631,6.357,260.95,9.92,16.72,43.145,16.72,51,25.4439,,23.35,23.43,5.5166,121,,,
3951,7/31/2014,11.045,43.36,42.9494,5.457,10.028,11.75,12.756,51.62,83.7,,54.35,72.97,19.25,21.4012,24.9339,274.3038,40.7664,,13.95,,23.365,4.83,54.35,43.895,41.405,20.1839,72.96,2.644,29.91,11.21,35.355,,54.6824,44.1305,6.225,258.05,10.028,17.09,42.52,17.09,51.96,24.9339,,22.295,23.365,5.457,119.17,,,
3952,8/1/2014,10.97,42.675,41.2085,5.4294,9.906,11.45,12.3317,48.355,83.19,,53.61,72.4,18.845,21.4233,24.8412,273.7225,39.6014,,13.47,,23.46,4.854,53.61,43.92,40.795,19.7664,72.29,2.57,30.0933,10.795,35,,53.9265,43.208,6.039,257.35,9.906,16.73,41.7,16.73,50.37,24.8412,,22.085,23.46,5.4294,117.75,,,
3953,8/4/2014,10.995,42.59,40.5885,5.4963,9.792,11.49,12.2787,48.125,83.63,,53.66,71.88,18.815,21.6051,24.6835,272.5185,39.3694,,13.435,,23.28,5.098,53.66,44.095,40.515,19.4157,70.4,2.541,30.1333,10.87,34.715,,53.5816,41.9906,5.939,255.9,9.792,16.53,41.855,16.53,50.62,24.6835,,22.01,23.28,5.4963,118.09,,,
3954,8/5/2014,11,42.45,41.4629,5.6954,9.805,11.49,12.3366,47.9,85.06,,53.83,73.38,18.945,21.5031,24.7948,273.2659,37.8311,,13.33,,23.355,5.014,53.83,44.585,41.21,19.6578,71.3,2.462,29.7967,10.565,34.705,,53.3394,41.9528,5.924,258.75,9.805,16.48,41.92,16.48,50.59,24.7948,,22.215,23.355,5.6954,118.49,,,
3955,8/6/2014,10.925,42.985,41.4152,5.6576,9.8,11.31,12.1871,47.505,85.22,,54.13,73.47,18.845,21.4544,24.4007,268.4499,36.9485,,13.03,,22.8,4.931,54.13,44.505,40.44,19.7246,70.52,2.515,29.1267,10.31,34.35,,53.7064,42.1267,5.852,260.4,9.8,16.43,41.71,16.43,50.3,24.4007,,21.745,22.8,5.6576,117.7,,,
3956,8/7/2014,11.01,42.56,42.5758,5.6067,9.667,10.99,11.9654,46.365,84.6,,53.76,71.73,18.475,21.0421,24.0298,265.2946,36.8073,,12.965,,22.735,4.866,53.76,44.17,40.195,19.2904,69.27,2.511,29.2067,9.918,34.745,,53.4495,41.4461,5.849,257.5,9.667,16.3,41.56,16.3,50.08,24.0298,,22.095,22.735,5.6067,116.2,,,
3957,8/8/2014,11.005,42.215,41.0972,5.5631,9.661,10.82,11.9172,46.78,83.75,,54.16,71.5,18.445,21.1042,24.1133,262.4299,35.7482,,12.9,,22.9,4.826,54.16,44.22,39.535,19.1234,72.5,2.492,28.88,9.946,34.38,,52.9431,41.673,5.8,255.95,9.661,16.1,41.12,16.1,49.22,24.1133,,21.3,22.9,5.5631,116,,,
3958,8/11/2014,11.18,43.345,42.3691,5.5631,9.794,11.055,12.0762,47.955,84.2,,55,72.12,18.705,21.0776,24.4749,263.3848,39.208,,13.11,,23,4.896,55,45.495,40.78,19.3906,73.19,2.492,29.8467,10.2,34.885,,53.5302,43.1021,5.907,259.2,9.794,16.1,41.7,16.1,49.61,24.4749,,21.58,23,5.5631,117.44,,,
3959,8/12/2014,11.235,43.055,43.8635,5.5224,9.872,10.97,12.0955,47.32,84.25,,54.61,71.49,18.63,20.9136,24.2663,261.8902,39.0466,,13.035,,23,5.01,54.61,45.39,41.455,19.3405,72.44,2.463,29.1167,10.175,34.865,,53.5522,43.0038,5.857,260.9,9.872,16.16,40.88,16.16,49.62,24.2663,,21.6,23,5.5224,116.62,,,
3960,8/13/2014,11.085,43.095,44.1179,5.5689,9.821,11.115,12.3028,47.5,84.64,,54.48,72.25,18.895,20.8116,24.5723,261.5995,39.0769,,13.07,,23.045,5.054,54.48,46.15,41.45,19.6996,72.21,2.445,28.8633,10.32,34.65,,53.5743,42.4896,5.925,258,9.821,16.16,41.12,16.16,49.65,24.5723,,21.605,23.045,5.5689,117.41,,,
3961,8/14/2014,11.095,43.605,45.0957,5.6082,9.862,11.12,12.3125,47.37,85.25,,54.38,72.55,19,21.317,24.6603,264.2566,37.8866,,12.99,,22.955,5.047,54.38,46.765,41.445,19.6662,73.87,2.416,29.2933,10.37,35.17,,53.5669,42.6862,6.009,258.85,9.862,16.16,41.58,16.16,49.52,24.6603,,22.1,22.955,5.6082,117.73,,,
3962,8/15/2014,11.07,43.47,44.6187,5.5791,9.82,11.05,12.2643,46.865,85.32,,54.26,72.29,18.94,21.8134,24.4703,263.7169,37.0292,,12.9,,22.965,5.014,54.26,46.32,41.295,19.3489,73.45,2.381,28.9433,10.175,35.01,,53.1192,42.1494,6.017,259.15,9.82,16.28,41.47,16.28,49.15,24.4703,,21.81,22.965,5.5791,116.88,,,
3963,8/18/2014,11.17,44.13,44.7141,5.6416,9.938,11.175,12.351,47.405,86.88,,54.62,73.82,19.04,22.0395,24.7948,265.9588,38.1186,,13.05,,22.98,5.085,54.62,47.26,41.845,19.733,74.82,2.45,29.4867,10.4,35.175,,53.5302,42.6031,6.084,262.2,9.938,16.16,41.97,16.16,48.98,24.7948,,22.53,22.98,5.6416,118.37,,,
3964,8/19/2014,11.38,44.655,45.5567,5.678,9.982,11.19,12.2932,47.6,87.65,,54.91,73.94,19.06,21.8622,24.665,267.7026,39.8838,,13,,23.04,5.151,54.91,47.325,42.035,19.6745,75.35,2.482,30.6967,10.585,35.175,,54.1687,42.9207,6.167,264.05,9.982,16.12,41.97,16.12,50.89,24.665,,22.855,23.04,5.678,119.05,,,
3965,8/20/2014,11.37,44.5,45.1593,5.6402,9.954,11.155,12.2787,47.6,87.73,,55.46,74.45,18.63,21.9242,24.5398,267.578,39.667,,13.11,,22.96,5.121,55.46,46.995,41.93,19.6495,74.88,2.467,30.5,10.63,35.16,,53.4642,41.9981,6.124,262.8,9.954,16.07,41.99,16.07,50.17,24.5398,,22.615,22.96,5.6402,118.66,,,
3966,8/21/2014,11.385,44.685,46.9478,5.7012,10.018,11.365,12.8187,48.48,86.75,,55.25,74.92,18.7,21.7425,24.8551,269.3217,40.8774,,13.595,,23.03,5.198,55.25,47.43,42.045,19.8249,75.29,2.519,31.24,10.755,35.49,,53.9412,43.3366,6.241,262.3,10.018,16.07,42.295,16.07,49.99,24.8551,,23.425,23.03,5.7012,120.08,,,
3967,8/22/2014,11.245,44.73,46.9081,5.6649,9.954,11.24,12.8331,47.885,86.32,,55.47,74.41,18.555,21.6538,24.5398,268.1592,39.7376,,13.52,,22.925,5.203,55.47,47.58,41.69,19.7414,76.41,2.525,31.2067,10.655,35.455,,53.6256,43.813,6.292,260.6,9.954,16.16,42.145,16.16,49.34,24.5398,,23.17,22.925,5.6649,119.07,,,
3968,8/25/2014,11.305,45.945,46.7729,5.755,10.036,11.48,13.0211,48.855,87.44,,56.14,76.63,18.96,21.8932,24.6789,272.0619,40.1663,,13.725,,22.95,5.282,56.14,49.185,42.48,19.9501,77.4,2.551,31.2567,10.85,36.075,,54.044,44.5162,6.339,261.55,10.036,16.4,43.16,16.4,49.46,24.6789,,23.32,22.95,5.755,121.42,,,
3969,8/26/2014,11.5,46.545,47.3055,5.7986,10.052,11.455,13.3104,49.18,87.7,,57.59,76.61,18.815,21.8356,24.8875,274.802,41.1851,,14,,22.75,5.381,57.59,49.295,42.445,20.1923,77.73,2.574,31.5233,10.93,36.49,,54.6237,44.5313,6.376,260.35,10.052,16.5,43.18,16.5,49.77,24.8875,,23.89,22.75,5.7986,122.79,,,
3970,8/27/2014,11.605,46.765,47.5837,5.8698,10.122,11.615,13.3682,49.265,88.06,,57.47,76.24,18.68,21.8932,25.2352,275.3832,42.103,,14.22,,22.665,5.435,57.47,49.455,42.47,20.2173,77.64,2.583,31.4333,10.96,36.515,,54.9246,45.2043,6.326,261.45,10.122,16.47,43.17,16.47,49.59,25.2352,,23.87,22.665,5.8698,122.88,,,
3971,8/28/2014,11.585,46.6,46.924,5.8727,10.034,11.505,13.2622,49.23,88.75,,57.05,79.48,18.62,21.9464,24.9802,276.6703,40.8925,,13.935,,22.55,5.314,57.05,49.5,41.885,20.1505,75.77,2.592,30.6433,10.725,36.255,,54.8586,44.2515,6.279,261.7,10.034,16.19,42.6,16.19,49.5,24.9802,,21.88,22.55,5.8727,122.01,,,
3972,8/29/2014,11.45,46.805,46.4311,5.755,10.08,11.52,13.4743,49.75,89.74,,56.7,80.72,18.745,21.9375,24.9756,282.2336,40.1562,,14.03,,22.57,5.35,56.7,49.885,42.07,20.0002,74.51,2.632,30.6567,10.69,36.25,,55.02,43.9037,6.374,261.85,10.08,16.2,42.495,16.2,49.39,24.9756,,21.615,22.57,5.755,122.4,,,
3973,9/1/2014,11.61,46.8,46.9001,5.7928,10.084,11.215,13.5562,49.36,89.55,,57.22,81.91,18.965,22.0572,24.9432,284.8076,40.6101,,14.03,,22.55,5.286,57.22,49.875,42.09,19.5409,74.35,2.605,30.5433,10.465,36.485,,55.3063,43.9642,6.447,261.4,10.084,16.15,42.825,16.15,49.5,24.9432,,20.88,22.55,5.7928,122.38,,,
3974,9/2/2014,11.53,47,46.1132,5.7884,10.116,11.09,13.5996,49.03,89.7,,57.32,81.1,18.94,22.106,25.2121,299.2971,41.3666,,14.005,,22.395,5.296,57.32,49.82,43.645,19.5827,74.05,2.598,30.02,10.54,36.715,,55.6071,44.2289,6.474,262.75,10.116,16.23,42.93,16.23,49.51,25.2121,,21.45,22.395,5.7884,122.42,,,
3975,9/3/2014,11.545,47.335,45.5488,5.7143,10.132,11.095,13.7202,49.675,90,,57.37,80.99,18.95,22.1725,25.2167,302.7845,41.7348,,13.985,,22.415,5.349,57.37,49.98,43.62,19.6996,73.98,2.627,30.6233,10.83,37.09,,55.9227,44.7809,6.471,253.75,10.132,16.55,43.18,16.55,49.69,25.2167,,21.58,22.415,5.7143,123.61,,,
3976,9/4/2014,12,48.875,45.5249,5.7288,10.234,11.21,13.7732,48.79,91.12,,58.31,82.99,19.27,22.3055,25.4114,308.0572,43.7875,,14.12,,22.255,5.481,58.31,50.85,44.375,20.0503,73.83,2.659,31.3367,11.02,36.925,,56.3631,44.4481,6.562,249.15,10.234,16.5,43.055,16.5,50.1,25.4114,,21.075,22.255,5.7288,125.55,,,
3977,9/5/2014,12.005,49.19,45.517,5.7012,10.292,11.355,13.9082,47.88,90.06,,58.1,83.09,19.67,22.5182,25.379,306.3135,43.5252,,14.47,,22.2,5.527,58.1,51.7,44.37,19.9,73.11,2.657,31.6467,11.15,37.02,,56.3117,44.796,6.525,243.2,10.292,16.48,43.02,16.48,50.53,25.379,,20.3,22.2,5.7012,125.36,,,
3978,9/8/2014,12.05,48.89,45.3898,5.6954,10.274,11.46,13.8455,47.58,90.42,,57.55,83.97,19.57,22.567,25.2399,302.1618,43.4092,,14.28,,22.13,5.54,57.55,51.2,44.15,19.9,73.16,2.682,31.44,11.055,36.79,,55.9814,45.0304,6.585,243.7,10.274,16.3,42.905,16.3,50.28,25.2399,,20.4,22.13,5.6954,125.04,,,
3979,9/9/2014,12.085,48.59,45.4931,5.6431,10.254,11.415,13.7009,47.22,91.72,,57.6,82.91,19.395,22.629,25.3372,304.985,43.3538,,14.07,,22.07,5.547,57.6,51.17,43.865,19.8583,72.75,2.646,31.59,10.965,36.325,,56.0695,44.6523,6.379,245,10.254,16.28,42.855,16.28,50.24,25.3372,,20.23,22.07,5.6431,124.43,,,
3980,9/10/2014,11.815,48.4,44.5551,5.6576,10.28,11.465,13.7105,47.03,92.09,,57.5,82.14,19.42,22.9172,25.4531,305.9398,42.7334,,14.145,,21.695,5.549,57.5,51.22,43.415,19.7831,73.56,2.647,31.42,10.865,36.075,,55.7392,44.7128,6.27,244.05,10.28,16.28,42.035,16.28,49.99,25.4531,,20.02,21.695,5.6576,124.32,,,
3981,9/11/2014,11.75,48.205,45.0241,5.6489,10.356,11.715,13.7105,46.255,91.06,,57.04,83.71,19.4,22.895,25.7452,310.6313,43.5454,,14.19,,21.02,5.572,57.04,51.11,43.74,19.6411,73.42,2.635,31.6467,10.935,36.11,,56.4144,44.8414,6.25,242.25,10.356,16.38,42.67,16.38,50.12,25.7452,,19.945,21.02,5.6489,124.12,,,
