,JMAT LN Equity,MCRO LN Equity,JMAT LN Equity,AL/ LN Equity,LMI LN Equity,POLY LN Equity,COB LN Equity,BLND LN Equity,CPG LN Equity,FXPO LN Equity,AGK LN Equity,WG/ LN Equity,KGF LN Equity,HL/ LN Equity,CNE LN Equity,LSEG LN Equity,WMH LN Equity,1655637D LN Equity,DRX LN Equity,ATST LN Equity,BBY LN Equity,FCIT LN Equity,PNN LN Equity,MERL LN Equity,FRES LN Equity,CW/ LN Equity,CNA LN Equity,539988Q LN Equity,BI/ LN Equity,ISYS LN Equity,III LN Equity,PSN LN Equity,HIK LN Equity,AU/ LN Equity,WEIR LN Equity,ESSR LN Equity,IAP LN Equity,EMG LN Equity,SRP LN Equity,ADN LN Equity,SEM LN Equity,INTU LN Equity,IDS LN Equity,SPT LN Equity,THUS LN Equity,ENRC LN Equity,VED LN Equity,CRDA LN Equity,HAS LN Equity,TUI LN Equity,MRO LN Equity,WTB LN Equity,EVR LN Equity,1837977D LN Equity,TATE LN Equity,PFC LN Equity,BKG LN Equity,MGGT LN Equity,MRW LN Equity,SCTN LN Equity,FRAS LN Equity,CURY LN Equity,BET LN Equity,SDR LN Equity,8179618Q LN Equity,CPI LN Equity,SDR LN Equity,8179618Q LN Equity,CPI LN Equity
12/6/2010,0.009865171,-0.004823250,0.009865171,,0.001646597,,-0.024086480,0.003960396,0.000677660,-0.000444642,0.005144577,0.025806452,-0.003138486,0.009398496,0.025640870,0.001511476,-0.016294508,-0.001270325,-0.004044118,0.008623088,0.010533708,-0.000667111,0.000789889,,0.088360756,,-0.005031447,,,-0.009392427,-0.000625586,0.011630981,-0.008921330,,-0.001084599,,0.018322083,-0.008240774,0.010610305,0.010741688,,0.007591414,,-0.002574003,,,-0.076426265,0.012734234,-0.000876424,,0.009083276,0.001122829,,,0.020755806,0.017702746,0.001138952,0.010448172,-0.002950941,,0.024300442,0.003741315,,0.001719198,0.003313697,0.053498898,0.001719198,0.003313697,0.053498898
12/7/2010,0.004113130,0.024232511,0.004113130,,0.005479462,,0.007198903,0.005917160,0.011501403,-0.018238434,-0.015994813,0.002515723,0.019283747,0.026536313,0.009803974,0.009056810,0.025766871,-0.000254388,-0.002953119,0.010755654,0.015983322,0.011014686,0.000000000,,0.049272116,,0.001580278,,,0.024888889,0.007511737,0.088058531,-0.018821604,,-0.005428882,,-0.017045455,0.024205202,-0.011373998,0.017206478,,-0.008507501,,0.025806452,,,-0.033799534,-0.006617659,0.042982456,,0.015753871,0.011770931,,,0.000923686,-0.029942712,0.034698521,-0.001088435,0.009248983,,0.014018692,-0.023961661,,0.005148741,-0.011009174,0.002988336,0.005148741,-0.011009174,0.002988336
12/8/2010,-0.023553388,-0.013012585,-0.023553388,,-0.016893780,,0.002557598,0.000000000,-0.002675584,-0.017217943,-0.004551561,0.003764115,-0.012355212,-0.009977324,0.004368981,0.029170036,0.009569378,0.000254453,0.014439097,-0.006002729,0.006155951,-0.008913833,0.000000000,,-0.071771612,,0.006311139,,,-0.001734605,-0.007455732,-0.014649376,-0.011676397,,-0.009279476,,0.005780347,-0.018694885,0.003540628,-0.022885572,,-0.053430036,,-0.027672956,,,-0.018576598,-0.029980044,0.011774601,,0.011817076,0.003878211,,,-0.011080332,-0.005447526,-0.002199010,-0.013075456,0.006964809,,-0.017015243,-0.033278778,,0.006260672,0.009276438,0.026060263,0.006260672,0.009276438,0.026060263
12/9/2010,0.004719358,-0.014782158,0.004719358,,0.029379177,,0.036659611,0.003921569,0.005365523,-0.016597510,-0.016329129,0.007500000,-0.008209539,-0.001374256,0.002899815,0.014534946,-0.006220379,0.015263292,-0.013503650,0.007685973,0.050305914,0.002664890,-0.013417522,,0.047714861,,0.005644403,,,-0.033593976,-0.008137715,0.041676822,-0.001687764,,-0.032506887,,0.003831418,0.021207764,0.021162281,0.017820774,,0.012170246,,-0.020698577,,,-0.000983284,0.007554464,0.004987531,,0.002919468,-0.023730527,,,-0.000933173,0.006616998,0.027548209,-0.008556445,-0.009828904,,-0.004327443,0.032167043,,0.005090498,0.004044118,-0.004353259,0.005090498,0.004044118,-0.004353259
12/10/2010,0.010438462,0.012976539,0.010438462,,0.000000000,,0.028978278,-0.007812500,0.002001937,0.040318800,0.003320284,-0.044665012,0.000000000,0.021100917,-0.009638607,0.014326708,0.019672131,-0.001503383,-0.042915279,0.005992917,-0.008737864,0.000332226,0.008000000,,-0.029080933,,0.011849080,,,-0.004794726,-0.007257810,-0.022461394,-0.017751479,,0.004555809,,0.000000000,0.003167899,-0.010360794,0.025012506,,-0.002303172,,-0.009907530,,,-0.022391732,0.004090072,0.008271299,,0.004367642,-0.003391923,,,-0.004673429,-0.000905714,-0.023056300,0.001670379,-0.007352941,,-0.004346251,-0.007654456,,0.001125492,0.004393995,-0.003645569,0.001125492,0.004393995,-0.003645569
12/13/2010,0.012396752,-0.012410080,0.012396752,,0.015078077,,-0.017186884,0.004921260,-0.000666381,0.023433979,0.004632282,0.012337662,-0.001182499,0.002695418,0.006326247,0.035310497,0.012277112,0.005269762,0.019713954,0.007311129,0.019588639,0.008302889,0.000793651,,-0.007911840,,0.004622496,,,0.008130081,0.003496503,-0.026089038,0.001721170,,0.008503401,,0.013358779,0.004561404,-0.013089812,-0.012689117,,0.008973684,,0.010006671,,,0.011829851,0.032586648,0.000000000,,0.013043581,0.015314611,,,0.021596781,0.016109880,-0.028540066,0.012506948,-0.002962963,,-0.005820298,-0.006060606,,0.006745363,0.013488881,-0.006583635,0.006745363,0.013488881,-0.006583635
12/14/2010,0.002040826,0.028374715,0.002040826,,-0.011140538,,0.000000000,0.001958864,0.006662221,-0.025099075,-0.001975936,-0.012828736,0.000789266,-0.003136201,0.002176040,-0.006820942,0.025700260,0.009236146,0.031084155,0.003494624,-0.000640410,0.004611331,0.005551150,,0.025348903,,0.008282209,,,0.011350060,0.017421603,0.049889408,-0.007731959,,-0.008431703,,0.001883239,0.003842124,0.021220611,0.011863569,,0.007116220,,0.017833554,,,-0.011442786,-0.006574769,0.012305168,,-0.016451878,-0.027932903,,,0.000918592,-0.011835089,0.011299435,0.004117486,0.003343239,,-0.010611050,-0.064301552,,-0.001675042,0.000000000,0.001473263,-0.001675042,0.000000000,0.001473263
12/15/2010,0.014256685,-0.010642709,0.014256685,,0.005364733,,0.000486676,-0.003910068,0.003970878,0.031165312,-0.009901068,0.006497726,-0.001971609,0.022921348,-0.010374087,0.010302053,0.001126126,-0.009398961,-0.005147059,-0.005625502,-0.000320410,0.000000000,0.000000000,,0.055000000,,0.004867660,,,0.015357354,-0.008405978,-0.036985019,0.000865801,,0.020975057,,0.011278195,0.016701461,-0.006927977,-0.005862237,,0.048701516,,-0.017521090,,,-0.014846502,-0.008603143,0.020259319,,-0.017818482,0.019540135,,,-0.000917749,0.008586456,-0.002793296,0.002460361,-0.011106997,,0.008136095,0.108412322,,-0.003355705,-0.020143885,-0.003675327,-0.003355705,-0.020143885,-0.003675327
12/16/2010,0.009035959,0.005179288,0.009035959,,-0.006937013,,-0.002425621,-0.000981354,0.001318391,0.008760403,0.004666868,-0.033570045,0.005531411,0.000878735,0.009019949,0.019034602,0.006186727,-0.006242197,-0.005543237,0.000000000,0.001282051,-0.003278689,0.008675079,,-0.007898894,,0.010899183,,,0.009307737,0.015070644,0.006319883,0.022491349,,-0.017212660,,0.002788104,-0.016084873,0.040977200,-0.016216216,,0.007457238,,0.003963012,,,-0.022988506,-0.010013572,-0.006354249,,-0.006294048,0.014656692,,,-0.002757351,0.016581463,0.013445378,-0.000272702,0.000000000,,0.003668379,-0.024051309,,-0.008978676,-0.008810573,0.018449265,-0.008978676,-0.008810573,0.018449265
12/17/2010,0.013433011,0.011098028,0.013433011,,0.006448191,,-0.033092378,0.013752456,-0.017774246,0.000434216,0.017916285,-0.003340013,0.003536346,-0.009218613,0.011838685,-0.004669763,-0.020961431,-0.000502513,-0.018952062,0.002155172,0.006081946,0.005592105,-0.008600469,,-0.034501062,,-0.009883199,,,0.012103746,0.016084132,-0.003381643,0.002538071,,0.011299435,,-0.004633920,0.022608696,-0.013399247,-0.000999001,,-0.002627210,,0.000000000,,,0.003137255,0.006068914,0.008792966,,-0.009687449,0.002777383,,,-0.010138770,-0.012784176,-0.005527916,-0.004091653,-0.009359790,,0.013888889,-0.013691128,,0.009626274,0.000740741,0.015217882,0.009626274,0.000740741,0.015217882
12/20/2010,0.005399791,0.014504013,0.005399791,,0.008542394,,0.023150578,0.017441860,0.005361924,0.036892361,0.023468122,-0.001340483,0.006264683,0.015507311,0.003581619,-0.001340270,-0.009420497,-0.004776269,-0.006060606,0.005376344,-0.001590837,-0.001962709,0.011041009,,-0.012094557,,0.014216576,,,0.001708428,0.007001522,-0.008967523,0.004219409,,0.011731844,,0.001862197,0.008843537,-0.002547266,0.015500000,,0.005508688,,-0.013815789,,,-0.001042481,0.001340512,0.011885895,,0.006395874,-0.002215752,,,-0.002793296,-0.042419357,-0.015008338,0.012873185,0.000000000,,-0.020187455,0.026096613,,0.026920920,-0.018504811,0.002853745,0.026920920,-0.018504811,0.002853745
12/21/2010,0.014160115,0.009273762,0.014160115,,0.013763938,,0.016232382,-0.004761905,0.011999986,-0.000837170,-0.029299867,0.011409396,0.005058366,-0.009598604,-0.012610071,-0.016778773,-0.007780980,0.014902753,-0.022865854,0.002673797,0.006373486,0.012127171,0.000000000,,-0.020311630,,0.005070086,,,0.015349630,0.013301088,0.008559550,0.006722689,,0.000000000,,-0.003717472,-0.000674309,-0.003405028,-0.005416051,,-0.007619989,,0.000667111,,,-0.033133316,0.097054506,-0.000783085,,-0.013083645,0.007217832,,,-0.003734294,0.013756249,0.015237020,0.015413737,0.007180650,,-0.006622517,-0.081168831,,-0.001638449,0.012066365,0.005695917,-0.001638449,0.012066365,0.005695917
12/22/2010,0.003851728,0.018376511,0.003851728,,0.016187953,,0.005807209,0.013397129,-0.001317521,0.000418936,-0.005249226,0.015262110,-0.000774293,0.009691630,0.004337398,0.006825597,0.019750218,0.007715281,0.001170047,-0.002133333,0.003799873,0.003886010,0.007800312,,0.021584777,,0.003264095,,,0.007558791,-0.015513126,0.009699321,-0.023372287,,-0.007178355,,0.002798507,0.016869096,-0.001708331,0.001980198,,0.003119059,,-0.003333333,,,-0.001618996,-0.031116082,0.015673981,,0.011363931,0.003858970,,,0.003748291,0.045537423,0.003335186,-0.002130493,0.003377111,,0.025185185,0.036513545,,0.030634573,0.019374069,-0.002123872,0.030634573,0.019374069,-0.002123872
12/23/2010,0.004316892,-0.001879546,0.004316892,,-0.000513892,,0.003369066,0.006610009,0.006596298,0.039782245,-0.009234621,-0.005228758,0.021697017,-0.008726003,0.005038528,-0.009491495,-0.009968670,-0.000493949,0.012855473,0.007482630,-0.005047319,0.001935484,-0.001547988,,-0.010564359,,0.002070393,,,0.001111420,0.006363636,0.006484150,-0.011111111,,-0.005005562,,-0.009302326,-0.007962840,-0.001709142,-0.006422925,,-0.001195705,,0.003344482,,,-0.008918919,-0.023300260,0.001543210,,-0.009738240,-0.003844135,,,-0.030812325,-0.009458726,0.012188366,0.001067521,0.003739716,,-0.008309249,-0.003977273,,-0.005307856,-0.001461988,0.004963922,-0.005307856,-0.001461988,0.004963922
12/24/2010,0.002865127,-0.001883374,0.002865127,,0.007197941,,-0.001915933,0.007504690,0.000654714,0.014095852,0.008655237,0.009855453,0.012514221,0.021566901,0.000238584,0.013004962,-0.004890679,-0.004447739,0.033846154,-0.003713528,-0.007926443,-0.000965873,-0.003875969,,-0.013767912,,0.010330579,,,-0.006383569,0.005721168,-0.021474588,-0.037165082,,-0.004471772,,0.008450704,-0.005016722,0.007711712,-0.004972650,,0.005988325,,-0.002000000,,,0.027542951,0.009026638,-0.000770416,,-0.001512734,0.006064370,,,-0.015413708,0.010660370,-0.015325670,-0.009597441,0.002235469,,0.007285974,0.027381631,,0.013874066,0.009882870,0.005645363,0.013874066,0.009882870,0.005645363
12/29/2010,-0.005238227,-0.004150836,-0.005238227,,0.012251155,,-0.012975266,-0.009310987,0.000655471,0.024225576,0.007920611,0.004554327,-0.004494382,-0.019819044,-0.000238527,0.074324285,0.004625614,0.016381236,0.024925595,0.000532481,0.015659955,0.002255881,0.001556420,,-0.006837607,,-0.018404908,,,0.007262570,0.006886228,0.039502560,0.020646320,,0.003930376,,-0.005586592,0.005714286,-0.020408592,0.014992504,,-0.001190010,,-0.006680027,,,0.008492569,0.012140846,0.012336160,,-0.000757513,-0.003835709,,,0.009784171,0.008568189,0.005002779,0.005114401,0.008178439,,-0.014466546,-0.000555247,,-0.011578947,-0.005436752,-0.004911675,-0.011578947,-0.005436752,-0.004911675
12/30/2010,-0.015318409,-0.056460875,-0.015318409,,-0.002017134,,-0.007792567,-0.000939850,0.016360645,0.019387359,-0.020301086,0.000647668,-0.004514673,0.010109890,0.009071200,-0.018238836,-0.001438849,-0.014163614,-0.019237750,-0.006918574,-0.007551919,-0.001929260,-0.003885004,,-0.011474469,,-0.005059524,,,-0.007487521,-0.012786203,-0.003049496,-0.012313105,,-0.006711409,,-0.010299625,0.004679144,-0.009548637,0.000984737,,0.004050329,,-0.004707465,,,-0.015789474,0.013257273,0.003808073,,0.020469594,-0.002200548,,,0.004845515,-0.019606510,-0.003871681,-0.007766470,-0.014011799,,-0.004036697,0.002222222,,-0.001597444,-0.002551020,-0.002116385,-0.001597444,-0.002551020,-0.002116385
12/31/2010,-0.009236469,-0.011646621,-0.009236469,,-0.006568955,,-0.001468429,-0.013170273,-0.005151317,0.015595283,-0.009358692,0.017475728,-0.004535147,-0.020017406,-0.006387333,0.000000000,-0.027953890,0.012880852,-0.018504811,-0.001875670,-0.007926443,-0.002577320,-0.001560062,,-0.022634939,,-0.008076578,,,-0.010338083,-0.010542169,-0.019294118,0.016918967,,0.002252252,,0.012298959,-0.015302728,-0.026292208,-0.001967536,,-0.008547344,,-0.001351351,,,-0.016577540,-0.007476802,-0.022003035,,-0.002971523,-0.013230479,,,-0.000965422,-0.017557164,-0.011660189,-0.001349528,0.000747943,,-0.026529108,-0.019401330,,-0.010666667,-0.004384362,-0.015546119,-0.010666667,-0.004384362,-0.015546119
1/4/2011,0.006378722,-0.000812486,0.006378722,,-0.009155631,,0.028500133,0.012392755,-0.004530156,-0.015730337,0.002698995,0.001272265,0.013667426,0.024422735,0.027618993,-0.003843776,0.010080047,-0.001222793,0.024132730,0.006442953,0.017257910,0.001937984,-0.007812500,,0.010985748,,0.001507841,,,0.019480519,0.027397260,0.031190019,0.019264448,,-0.002808989,,0.014953271,0.033108108,0.026101860,0.010842780,,0.017242063,,0.011502030,,,-0.022022838,0.008160887,0.036462374,,-0.001118250,0.020112132,,,0.027992845,0.002489787,0.053370787,0.008108108,0.013826607,,0.024981075,-0.001695873,,0.020485175,0.049174312,0.022252360,0.020485175,0.049174312,0.022252360
1/5/2011,0.000000000,0.002439754,0.000000000,,-0.004106752,,0.018154410,-0.003766478,-0.004551948,-0.007229833,0.000673243,0.005717916,-0.006741573,0.015604681,0.024559835,-0.009003185,0.000880540,0.017629775,0.012886598,0.002133902,0.019164310,0.009026435,0.006299213,,0.008223201,,0.010840108,,,-0.014677375,0.007407407,0.032107957,-0.016323024,,-0.017464789,,-0.005524862,0.015369523,-0.000877393,0.012676743,,-0.009181365,,-0.008695652,,,-0.070058382,0.001245358,-0.042664671,,-0.003729645,0.003286041,,,0.008450704,-0.009025949,0.003733333,-0.004825737,0.002580170,,-0.021418021,0.015288788,,-0.003697834,0.005946135,-0.006320105,-0.003697834,0.005946135,-0.006320105
1/6/2011,0.001950277,0.014198870,0.001950277,,-0.015463945,,0.022996905,-0.001890359,0.018288689,0.018397854,-0.008742547,-0.001263424,-0.017722474,0.038412292,-0.020353007,0.001297653,-0.014369501,0.003128008,0.004725554,-0.001330849,0.001233046,0.007667732,-0.004694836,,0.010486455,,-0.002085195,,,0.008993817,-0.006470588,0.015554554,-0.023580786,,0.004587156,,0.000925926,-0.026409018,-0.013168109,0.024554646,,-0.004275409,,-0.005398111,,,-0.034080717,0.025497494,-0.009382330,,0.000374971,0.013099843,,,0.000930567,-0.002731263,0.001062699,0.021012931,-0.013970588,,0.018113208,0.035694367,,0.006362672,0.043810848,-0.018373951,0.006362672,0.043810848,-0.018373951
1/7/2011,-0.005352933,-0.030399912,-0.005352933,,-0.013612606,,-0.000459662,0.000946970,-0.001282873,-0.027850960,-0.013568215,0.001265022,0.011900192,-0.005754213,0.008079635,-0.003239928,0.019339482,-0.013672343,-0.019898698,0.002931770,-0.008620690,-0.008877616,0.022012579,,0.000000000,,0.003582090,,,-0.006685237,-0.025162818,-0.028412875,-0.023255814,,0.001712329,,0.010175763,0.026132980,-0.014235900,0.015037594,,-0.026007429,,0.006784261,,,-0.009594553,-0.012128262,0.042620363,,-0.003743425,0.016702727,,,0.000931296,-0.017810145,-0.004246285,-0.002902375,0.006711409,,0.010378058,0.080236941,,0.001053741,0.015989340,-0.010077946,0.001053741,0.015989340,-0.010077946
1/10/2011,-0.017612610,-0.001650093,-0.017612610,,-0.018046643,,0.009178816,-0.005676443,-0.001926200,0.021293070,0.004126453,0.006948831,-0.005311077,-0.011161637,-0.012136506,0.004551348,-0.005253940,-0.018482490,-0.002953119,0.000531491,-0.015838509,0.000319898,-0.005384615,,0.002017873,,-0.007138608,,,-0.015984296,-0.010628606,-0.000456934,-0.010989011,,-0.002279202,,-0.004578755,-0.016118633,-0.007219629,0.013425926,,-0.038462162,,-0.005390836,,,-0.027187500,-0.005524983,0.002271007,,0.003381252,-0.010068698,,,0.007433878,0.000698915,0.002132196,-0.005027785,0.003703704,,0.005869406,-0.071286142,,-0.006842105,-0.023606557,-0.017455770,-0.006842105,-0.023606557,-0.017455770
1/11/2011,0.010956454,-0.004958780,0.010956454,,0.004864857,,0.013184228,0.000000000,-0.002574000,0.002653525,0.033561828,-0.004391468,0.003051106,0.002926421,0.055400960,0.006472167,-0.018192488,-0.026511397,0.002591633,-0.000531208,0.007257810,0.010233451,0.000773395,,0.060989643,,-0.002097064,,,0.038187518,0.000613874,0.006628571,-0.023148148,,0.028555111,,0.009199632,0.011467890,0.025453582,0.003654637,,-0.027516979,,-0.004065041,,,-0.068743977,-0.018518928,-0.012839879,,0.002621136,0.004282670,,,0.007380605,0.008825797,0.010106383,0.013031915,0.007011070,,-0.018234865,-0.024154589,,0.016428193,0.009066488,0.017765887,0.016428193,0.009066488,0.017765887
1/12/2011,0.007389308,0.026578196,0.007389308,,0.000537858,,0.023338925,0.013320647,0.007096182,-0.001890359,0.003313071,0.013862634,-0.004562738,-0.044601917,-0.012079954,0.012218808,-0.010161387,-0.031814711,-0.008124077,0.004251927,0.024436090,0.000949668,-0.000772798,,0.091377440,,-0.017111978,,,-0.004391985,0.012576687,-0.018846503,-0.013270142,,0.000555247,,-0.000911577,-0.020084224,0.001773453,-0.010013655,,-0.006023905,,-0.004081633,,,-0.046912729,-0.021383537,-0.017597552,,0.008214405,0.004264407,,,-0.007326531,-0.009440900,-0.008425487,-0.002362825,-0.012458776,,-0.014487370,0.045654565,,0.002085506,0.009983361,-0.000727523,0.002085506,0.009983361,-0.000727523
1/13/2011,-0.021515990,-0.037621509,-0.021515990,,0.012903233,,-0.015786473,-0.010328638,-0.000640035,0.021212121,0.002641948,-0.014916097,-0.001145913,-0.008726003,0.010893800,0.005082476,-0.008152174,-0.001051525,-0.011169025,-0.005557026,-0.011314985,-0.006641366,-0.003093581,,0.009440994,,0.005497862,,,-0.011855528,0.003938201,0.009025688,-0.040826129,,-0.026082131,,0.020072993,0.009917355,-0.017698767,0.005517241,,-0.005536960,,-0.021857923,,,0.044154904,0.028920351,-0.013239875,,0.003333664,-0.014862355,,,0.000000000,-0.015339857,0.001593202,-0.006052632,-0.018181818,,-0.008669431,0.011046817,,-0.014047867,-0.013179572,-0.005822031,-0.014047867,-0.013179572,-0.005822031
1/14/2011,-0.009995049,0.001261060,-0.009995049,,-0.002123130,,0.008912946,0.000948767,0.005128199,0.001483680,0.000000000,-0.008832808,0.003824092,0.006161972,-0.003079038,0.002528730,-0.010654490,-0.006315789,0.018825301,-0.010111762,-0.004021033,-0.001273480,-0.017843289,,-0.006891460,,-0.006075334,,,0.000837054,-0.003922752,0.003899083,-0.006509765,,-0.009116809,,0.020572451,0.009165303,0.007206618,0.010059442,,-0.005564864,,-0.011871508,,,-0.039168111,-0.008119518,-0.010260458,,0.012550926,-0.014008517,,,0.004613076,-0.005430364,0.000000000,-0.007413291,0.008314437,,0.005703422,-0.001040583,,-0.004749340,-0.016026711,0.021229954,-0.004749340,-0.016026711,0.021229954
1/17/2011,-0.000504684,0.016372811,-0.000504684,,0.003723444,,-0.009276815,-0.013270142,-0.001275509,0.010740741,-0.004610923,0.005728835,0.006095238,-0.003937008,-0.013236338,0.021437597,0.012000000,0.020921610,0.005912786,-0.002688172,0.013354037,-0.001912655,0.006319115,,-0.042131351,,0.004889976,,,-0.000836353,-0.008482278,-0.004569340,-0.031754032,,-0.028177113,,-0.001752848,-0.014596173,0.012523002,-0.004526935,,-0.010395102,,-0.015547703,,,-0.049062049,-0.010075788,0.011164274,,-0.009113950,-0.006557083,,,-0.004591893,0.011868308,-0.001590668,-0.011736463,0.002998501,,0.002646503,-0.022395833,,-0.023860021,0.007804547,0.028671922,-0.023860021,0.007804547,0.028671922
1/18/2011,0.002525150,-0.004543459,0.002525150,,0.004769467,,0.009810432,0.022094140,0.019157066,0.016123122,0.020516050,0.024050633,0.027262401,-0.013614405,0.016096760,0.001234372,-0.002736394,0.007782101,0.005143277,0.013746631,-0.006129329,0.010220377,0.020408163,,0.027166882,,0.020377129,,,0.004185268,0.014359914,0.053706679,-0.011452369,,-0.001183432,,-0.001755926,0.013166557,0.013249527,0.014552069,,0.015083395,,-0.007896626,,,0.010242792,0.029262136,0.014984227,,-0.009566265,0.004400455,,,-0.007379023,-0.013371568,0.019649495,-0.007827260,0.012705531,,0.017722474,-0.005327651,,0.005431831,0.010437710,0.017423044,0.005431831,0.010437710,0.017423044
1/19/2011,-0.016624649,0.003319358,-0.016624649,,-0.032172988,,-0.028260545,0.000000000,0.014410444,0.009376127,-0.038262025,-0.004944376,-0.005528935,0.013357079,-0.017381956,-0.009247714,0.003658537,-0.007722008,0.021198830,-0.015421430,0.002158495,-0.012330066,-0.030769231,,-0.027959698,,-0.016393443,,,-0.006946374,-0.010843373,-0.035286430,0.010005266,,-0.025473934,,-0.015831135,-0.021117609,-0.023538582,0.008516360,,-0.010081820,,0.008683068,,,-0.012392039,-0.011125092,-0.027195027,,0.004829331,-0.023001013,,,0.049255417,-0.007846222,-0.017187500,-0.029107726,-0.014391144,,0.021118933,0.021960364,,-0.009724473,-0.041986005,-0.011645591,-0.009724473,-0.041986005,-0.011645591
1/20/2011,-0.025614641,-0.002481441,-0.025614641,,-0.049591301,,-0.010446788,-0.015977444,-0.006793755,0.004287245,-0.042481425,-0.010559006,-0.020756116,-0.004393673,-0.021495675,0.006222463,0.011543135,0.002594034,0.009305655,-0.008911693,-0.015076923,-0.011523688,-0.008730159,,-0.027209122,,-0.001515152,,,-0.077783996,-0.035931790,-0.040415444,0.064650678,,-0.017021277,,-0.025022341,-0.023896449,-0.004465300,-0.047555556,,0.011793199,,0.018651363,,,0.044106464,0.015000336,-0.029552716,,-0.015896984,-0.028026834,,,-0.022142995,-0.007908272,-0.029146794,-0.006724573,-0.016473231,,0.019956459,-0.002620545,,-0.009274414,-0.017391304,-0.025640793,-0.009274414,-0.017391304,-0.025640793
