,date,JMAT LN Equity,MCRO LN Equity,JMAT LN Equity.1,AL/ LN Equity,LMI LN Equity,POLY LN Equity,COB LN Equity,BLND LN Equity,CPG LN Equity,FXPO LN Equity,AGK LN Equity,WG/ LN Equity,KGF LN Equity,HL/ LN Equity,CNE LN Equity,LSEG LN Equity,WMH LN Equity,1655637D LN Equity,DRX LN Equity,ATST LN Equity,BBY LN Equity,FCIT LN Equity,PNN LN Equity,MERL LN Equity,FRES LN Equity,CW/ LN Equity,CNA LN Equity,539988Q LN Equity,BI/ LN Equity,ISYS LN Equity,III LN Equity,PSN LN Equity,HIK LN Equity,AU/ LN Equity,WEIR LN Equity,ESSR LN Equity,IAP LN Equity,EMG LN Equity,SRP LN Equity,ADN LN Equity,SEM LN Equity,INTU LN Equity,IDS LN Equity,SPT LN Equity,THUS LN Equity,ENRC LN Equity,VED LN Equity,CRDA LN Equity,HAS LN Equity,TUI LN Equity,MRO LN Equity,WTB LN Equity,EVR LN Equity,1837977D LN Equity,TATE LN Equity,PFC LN Equity,BKG LN Equity,MGGT LN Equity,MRW LN Equity,SCTN LN Equity,FRAS LN Equity,CURY LN Equity,BET LN Equity,SDR LN Equity,8179618Q LN Equity,CPI LN Equity,SDR LN Equity.1,8179618Q LN Equity.1,CPI LN Equity.1,FTSE ALL SHARES,,
4366,5/18/2016,2935,2028.737,2935,,192.75,809,120.667,719,1327.041,31.75,1118,630,358.2,1300,1030.147,2604,306.1,,301.9,502,242.5,433,1214.249,431.4,1144,,201.7,,,,487.5,2030,2265,,1201,,434.1,132.1,93,271,,288.4,508,82.25,,,390,3062.928,129.8,3195.543,177.42,3510.372,125.1,162.1,708.167,780.476,3059,390.7,188.9,,366.4,430.5,,431.12,,652.475,431.12,,652.475,3390.18,,
4367,5/19/2016,2895,2004.012,2895,,181,791,120.002,720.5,1302.081,31,1109,618,354,1250,1005.232,2572,306,,299.1,497.5,236.6,429.9,1194.749,411,1064,,198.7,,,,499.5,2027,2238,,1194,,430,129.7,92,269.2,,282,488.4,81.25,,,377.6,3026.05,127.6,3118.207,173.934,3505.218,117.5,161.2,696.5,769.903,3092,376.7,188.4,,359.7,430,,428.4,,647.597,428.4,,647.597,3334.79,,
4368,5/20/2016,2875,2045.654,2875,,187.75,813,119.116,741.5,1331.201,31.25,1147,627,361.2,1263,1000.441,2598,308.2,,301.7,503,240,432.5,1219.499,415.9,1080,,201.5,,,,505.5,2090,2296,,1229,,431.7,131.2,90.9,275.5,,286.4,491.9,79.5,,,379.5,3042.441,130.5,3214.104,174.47,3676.183,118.9,163.8,709.917,764.136,3203,379.9,193,,369,439.3,,437.75,,656.744,437.75,,656.744,3387.22,,
4369,5/23/2016,2871,2053.462,2871,,179.75,816.5,119.633,747,1327.041,30,1157,616.5,360.5,1285,1000.92,2599,310.4,,307.1,504,240.9,434,1236.749,418.5,1077,,203,,,,520,2084,2281,,1254,,414,133.8,91.4,274.5,,288.5,513,81,,,372,3039.367,133,3232.665,174.693,3662.437,122.3,163,714,764.616,3241,383.3,192.1,,354.1,439.1,,438.77,,654.914,438.77,,654.914,3382.15,,
4370,5/24/2016,2858,2085.994,2858,,176,807.5,120.962,761.5,1346.801,30.75,1163,609.5,373,1321,974.567,2677,308,,308.7,505,241.4,436.1,1262.249,420.2,1041,,203.1,,,,526,2144,2288,,1234,,422.2,134.3,91.5,287.8,,295.1,521,79.75,,,369.3,3026.05,133.7,3272.88,172.727,3718.28,122.1,165.9,709.333,754.524,3325,385.1,196.2,,360.9,448.1,,455.43,,668.94,455.43,,668.94,3421.93,,
4371,5/25/2016,2841,2089.898,2841,,182.25,802,121.479,758,1341.601,30.5,1146,619.5,369.6,1342,978.879,2713,310.8,,315,508,245.2,438.5,1280.999,422.9,1026,,205.8,,,,532.5,2113,2280,,1237,,424.6,134.8,102.8,291.8,,298.1,526.5,80.25,,,380.5,3013.758,134,3269.786,173.352,3742.335,121,165.5,716.333,758.369,3325,384.6,196,,361.9,447.6,,461.72,,667.11,461.72,,667.11,3444.81,,
4372,5/26/2016,2876,2082.09,2876,,184.75,825.5,121.848,760.5,1338.481,32.5,1148,616,370.9,1346,961.63,2725,312.6,,315.4,507.5,243.2,435,1289.999,422.3,1032,,206.4,,,,543,2121,2226,,1216,,424.6,134.5,104,283,,304.1,522,80.25,,,372.3,3015.806,135,3214.104,170.313,3644.396,117.2,166.5,728,753.082,3375,387.3,196.8,,372.7,445.4,,462.06,,669.549,462.06,,669.549,3444.78,,
4373,5/27/2016,2883,2082.09,2883,,182,817.5,121.405,760,1339.521,32.5,1135,615.5,374.6,1346,951.089,2724,312.5,,312.3,508.5,245,437.6,1304.249,423,1017,,205.3,,,,552,2112,2225,,1212,,429.4,136.5,107.5,281.3,,304.7,532.5,80,,,380.3,3021.953,137,3248.132,170,3650.409,116.5,166.7,730.333,754.043,3330,388.5,198,,377.7,445.9,,465.12,,655.524,465.12,,655.524,3448.45,,
4374,5/31/2016,2884,2121.13,2884,,184.5,811,120.371,740,1338.481,31,1124,616,367.2,1349,933.84,2735,311.1,,309,521,247.8,440.4,1294.499,422.6,1009,,203.8,,,,561.5,2102,2298,,1199,,432,131.9,106.8,279.1,,299.7,541,79.5,,,376.5,3011.709,136.1,3269.786,171.788,3618.622,111,165.3,733.25,747.796,3275,388,198.2,,374.9,440,,460.7,,648.817,460.7,,648.817,3429.77,,
4375,6/1/2016,2827,2122.431,2827,,181.25,830.5,119.633,731.5,1346.801,29.75,1120,617.5,364.5,1327,941.027,2698,307.3,,297.7,519.5,240,439.9,1283.999,416.1,1032,,202,,,,546.5,2038,2308,,1172,,421.1,131.4,107.6,270,,296.6,529.5,79.25,,,375,2995.319,135.5,3211.01,176.124,3577.384,113.3,162.8,738.5,746.835,3180,389.2,196.5,,363.4,428,,452.37,,642.109,452.37,,642.109,3407.91,,
4376,6/2/2016,2995,2127.636,2995,,176.25,832,119.054,730,1345.761,32.5,1141,616,365.1,1311,935.757,2700,306.5,,297.9,515,239,439,1262.999,419.3,1044,,200.9,,,,547,2072,2300,,1174,,415.6,132.4,106.9,267.6,,295,531,79.75,,,372.8,3006.587,135.2,3223.384,175.14,3577.384,109.9,162.3,743.75,740.587,3209,389.7,196.4,,365.5,430.6,,451.01,,645.768,451.01,,645.768,3406.05,,
4377,6/3/2016,2942,2109.418,2942,,180.5,849,120.792,738,1352.001,31,1131,615.5,364.8,1321,939.111,2661,308,,295.3,513,237.5,438.4,1275.749,434.5,1123,,202.1,,,,545,2057,2331,,1180,,422,133,107.8,268.7,,298.2,531.5,79.5,,,375,2994.294,134.5,3245.038,173.844,3592.848,111.6,159.2,740.833,729.533,3239,389.2,188.9,,360.3,432.4,,451.52,,641.499,451.52,,641.499,3416.1,,
4378,6/6/2016,3062,2128.937,3062,,188.75,893.5,120.01,742,1363.441,32,1165,639.5,367,1336,923.299,2655,309,,306.9,516.5,235.6,441.2,1284.749,433.5,1152,,204,,,,553,2027,2320,,1265,,434.1,134.4,112,271.6,,301.5,537,78.75,,,404.7,3004.538,136,3248.132,174.202,3561.061,115.5,160,742,749.718,3221,394.3,189.2,,363.6,432.5,,454.41,,646.377,454.41,,646.377,3448.53,,
4379,6/7/2016,3082,2118.527,3082,,185.75,877.5,123.486,743.5,1356.161,31,1185,645.5,366.5,1338,945.34,2653,305.4,,318,513,234.2,441.3,1276.499,435,1149,,206,,,,556.5,2011,2299,,1302,,425.7,128.5,112.9,277.4,,298.2,536.5,79.5,,,391.6,3031.172,136.8,3232.665,172.816,3589.412,127.3,160,741.417,755.485,3227,391.7,188,,383.2,432.5,,451.18,,650.036,451.18,,650.036,3454.09,,
4380,6/8/2016,3083,2132.841,3083,,192,909.5,125.137,744,1352.001,31,1204,658,368.1,1326,951.568,2636,302.7,,320,508.5,233.9,442.1,1263.749,430.2,1197,,211.2,,,,573,2024,2285,,1320,,421,128.2,115,283.6,,303.2,535,79.5,,,411.5,3025.026,135.2,3176.982,173.308,3557.624,131.1,161,739.667,752.602,3239,393.3,188.6,,376.7,423,,451.69,,648.207,451.69,,648.207,3461.66,,
4381,6/9/2016,2975,2117.226,2975,,191.5,906,123.573,741,1350.961,31.5,1211,655.5,366.8,1312,941.507,2634,302.6,,312.4,507.5,232.6,441.6,1258.499,427.3,1211,,207.9,,,,564.5,2019,2264,,1274,,417.8,127.2,114.9,272,,304.9,535,79.5,,,403.4,3021.953,135,3161.515,180.236,3529.273,132,160.7,739.667,714.155,3224,386.2,186.5,,367.8,422.6,,447.1,,642.719,447.1,,642.719,3428.36,,
4382,6/10/2016,2952,2057.366,2952,,186,891,119.836,728.5,1330.161,33,1205,650,358.4,1268,932.882,2564,293.7,,301.3,505,230.2,437.2,1235.999,420.8,1214,,202.9,,,,554.5,1976,2254,,1271,,409.9,123.9,113.7,265,,296.2,527.5,79.5,,,400,2989.172,126.6,3062.524,179.253,3496.627,126.4,158.3,734.417,697.334,3159,382.4,183.8,,356,412.4,,433.84,,626.254,433.84,,626.254,3366.91,,
4383,6/13/2016,2890,2048.256,2890,,182.75,881,119.054,718,1329.121,31.5,1176,636.5,354.8,1231,916.112,2516,288.8,,299.9,497.8,227.6,430.2,1239.749,414.8,1233,,201.9,,,,541,1939,2235,,1267,,399.4,120.8,111.8,258.5,,292.5,519,77.75,,,385.1,2983.026,124.5,3028.496,176.794,3444.22,121.7,156.8,726.833,698.295,3120,373.2,180.9,,347.4,405.1,,421.26,,612.839,421.26,,612.839,3325.95,,
4384,6/14/2016,2837,2010.519,2837,,176,854,118.706,702.5,1294.801,31,1128,628,348.8,1197,895.509,2462,284.5,,296.9,487,227.3,420.5,1210.499,406.5,1194,,198.3,,,,524,1889,2189,,1255,,386.1,114.6,106.2,247.7,,287.6,511,78,,,373,2942.05,120.7,2971.267,174.336,3357.449,118,154.1,719.833,681.955,2990,374,174,,334.4,394.7,,408.85,,602.168,408.85,,602.168,3259.74,,
4385,6/15/2016,2901,2011.82,2901,,175.5,861,118.706,705,1319.761,31.75,1174,637,351.4,1206,894.551,2452,293.3,,305,487,227.4,421.8,1206.749,410.8,1212,,201.6,,,,522.5,1904,2166,,1265,,384,113,107.1,255.4,,289.1,512.5,77.75,,,389.5,2963.562,122.8,2994.468,175.275,3305.042,125.1,154.2,721,692.047,2954,375.7,176,,339,396.5,,409.7,,605.217,409.7,,605.217,3281.41,,
4386,6/16/2016,2850,1964.973,2850,,184.25,850.5,120.618,694.5,1310.401,30.5,1135,631,346.3,1193,873.469,2392,272.5,,297.9,485.4,223.9,421.2,1203.749,405,1233,,201.2,,,,509,1868,2127,,1230,,381.8,113,102.3,255,,282.7,506.5,76.75,,,384.1,2914.392,120,2971.267,171.475,3282.705,116.2,153.2,716.333,679.552,2950,372.1,175.1,,334,390.1,,405.79,,595.155,405.79,,595.155,3263.43,,
4387,6/17/2016,2852,1997.505,2852,,184.75,853,124.702,702,1333.281,30.75,1156,649,354,1229,896.468,2455,282.4,,303.1,490.6,230.4,426,1208.249,410.8,1227,,203.6,,,,520,1942,2146,,1307,,391,116.8,103.3,267,,286.1,509,76.25,,,411.6,2907.221,124.3,3112.02,185.243,3361.744,109.1,154.3,717.5,702.62,3065,378.7,177.3,,357.6,396.2,,415.65,,609.79,415.65,,609.79,3309.39,,
4388,6/20/2016,2933,2045.654,2933,,187.75,866,129.221,741.5,1367.601,31.25,1181,669.5,362.9,1325,957.318,2595,290.9,,314,493.9,242.2,432,1256.999,427.3,1224,,215.5,,,,549,2056,2186,,1351,,414.5,121.7,110.6,283.7,,298.5,531.5,78.25,,,420.4,2972.782,129.2,3183.169,187.635,3471.712,123,159.7,730.917,719.922,3245,393.1,185.8,,382.5,420.6,,439.79,,637.84,439.79,,637.84,3409.01,,
4389,6/21/2016,2932,2049.558,2932,,177.75,857,127.309,748,1358.241,30.75,1167,665,365.5,1327,908.925,2619,288.1,,313.2,495,244.3,435,1270.499,424.6,1218,,213.7,,,,546.5,2046,2205,,1349,,430.1,120.6,111,292,,308.3,530.5,77.75,,,425.7,2963.562,130.6,3139.861,185.064,3529.273,129.1,159.8,729.167,723.286,3202,391.4,187.3,,384.3,418.6,,441.66,,650.646,441.66,,650.646,3419.35,,
4390,6/22/2016,2963,2050.859,2963,,172.5,850.5,129.569,753,1353.041,30.75,1172,671.5,364.4,1381,910.363,2654,293.1,,316.8,493.5,248,435,1282.499,429.8,1216,,213.2,,,,556,2086,2223,,1353,,435.1,122.7,110.8,302.5,,311.9,539,79.75,,,423.4,2980.977,131.5,3183.169,187.299,3496.627,128,158.7,723.917,712.232,3241,394.7,188.4,,377.6,423.7,,448.63,,653.695,448.63,,653.695,3437.09,,
4391,6/23/2016,2993,2096.405,2993,,178.5,870.5,135.391,762.5,1350.961,31.5,1205,676,366.2,1389,934.32,2735,300.2,,324.6,501,254.6,439.8,1296.749,435.4,1239,,217.9,,,,562,2098,2240,,1389,,447.2,125.5,113.6,312.7,,317.5,541,78,,,431.4,3004.538,136.9,3223.384,187.635,3600.58,134,159.9,731.5,726.65,3285,396.5,189.6,,387.5,427.1,,460.87,,664.671,460.87,,664.671,3481.74,,
4392,6/24/2016,2914,1990.999,2914,,171.25,921,131.22,613.5,1404.001,29.5,1172,653,341.4,1175,929.528,2500,276.3,,296.1,500,232.7,434,1277.999,430.8,1386,,205.5,,,,512.5,1520,2271,,1356,,420.6,114.9,108.4,277.7,,277.2,508,75.25,,,418.1,2947.172,112,2951.16,184.841,3290.437,123.6,152,732.667,711.752,2593,379.7,182.9,,321.3,371,,404.94,,603.387,404.94,,603.387,3348.58,,
4393,6/27/2016,2779,1842.65,2779,,161.5,968,123.746,551.5,1398.801,29.75,1092,631.5,314.7,1056,899.342,2289,253,,289.9,498,190.8,426.2,1268.999,409.9,1483,,199,,,,469.6,1310,2243,,1249,,392.3,109.9,98.3,245.8,,255.7,469.9,75,,,393,2887.758,95,2646.454,179.477,2933.043,117,148.2,730.917,658.887,2341,364,174.6,,295.3,330,,348.33,,517.407,348.33,,517.407,3237.54,,
4394,6/28/2016,2788,1981.89,2788,,167,983.5,130.698,579,1416.481,30.25,1150,641.5,315.7,1150,900.78,2414,257.8,,296.1,506,203.3,437,1311.749,415,1449,,206.4,,,,496.6,1344,2386,,1284,,403,113.1,103.1,262.3,,266.2,487.7,76.25,,,394.7,2943.075,96.1,2716.057,181.376,2913.283,127.1,148.5,756.583,673.785,2375,382.1,177.8,,299.3,342,,365.67,,551.555,365.67,,551.555,3326.28,,
4395,6/29/2016,2816,2024.833,2816,,182,1014,138.172,604,1468.481,31.5,1219,670.5,326,1223,966.422,2492,263.4,,314,515,210.1,449.4,1379.999,431.8,1587,,216.4,,,,504.5,1444,2420,,1400,,414.1,112.7,107.4,267.4,,276.1,507,78,,,399.9,3086.489,96.85,2612.426,182.494,3064.488,130.5,151.2,782.25,719.922,2550,397.9,182.8,,307.1,335.4,,383.18,,573.203,383.18,,573.203,3441.62,,
4396,6/30/2016,2801,2099.007,2801,,191.5,1047,136.694,607,1478.881,32.5,1278,688,322.5,1243,994.691,2531,257.5,,323.7,524,215,455,1418.249,440.3,1644,,225.5,,,,547.5,1447,2465,,1441,,419.7,115.7,111.4,279.4,,290.1,501,81.25,,,416.7,3215.563,97.65,2634.08,190.317,3000.054,137.2,152.9,779.917,745.873,2523,405.9,187.4,,319.5,320,,400.52,,586.618,400.52,,586.618,3515.45,,
4397,7/1/2016,2957,2121.13,2957,,211.25,1059,137.129,608.5,1496.561,32.5,1256,694.5,330,1248,1043.084,2523,258.1,,324.3,530.5,219.8,457.5,1412.249,454.1,1760,,229,,,,566,1540,2530,,1450,,419,117.5,114.6,293,,291.5,504,79.5,,,432.7,3273.953,100,2793.393,191.769,3085.107,142.1,153.1,805.583,744.432,2654,407.4,189.2,,310.8,322.8,,411.74,,579.301,411.74,,579.301,3555.45,,
4398,7/4/2016,2939,2100.309,2939,,224.25,1079,136.868,565,1494.481,33.5,1248,683.5,319.6,1192,1034.939,2493,252.4,,323.9,521,211.8,448.5,1391.999,451.8,1895,,229.3,,,,559,1435,2489,,1435,,406,114.8,108.5,285.8,,278.8,490,81,,,445.2,3242.197,98.6,2770.193,186.964,3009.504,142.2,151.1,795.667,719.922,2485,402.7,188,,297,310,,399.33,,569.239,399.33,,569.239,3518.96,,
4399,7/5/2016,2920,2067.776,2920,,221.25,1083,135.478,552,1502.801,32,1206,667,308.8,1124,1028.231,2440,249.8,,317.4,518.5,201.8,450,1395.749,456.7,1893,,230.2,,,,540,1332,2543,,1373,,393.9,107.3,104.5,274.6,,266,481.6,78.25,,,425,3273.953,96,2746.992,183.164,2925.31,140.2,148.2,810.25,709.349,2327,399.9,185.8,,282.6,286.7,,379.1,,559.177,379.1,,559.177,3514.46,,
4400,7/6/2016,2898,2082.09,2898,,244.75,1128,135.825,544.5,1492.401,32.25,1198,662,306.7,1111,1012.898,2413,246.9,,323.3,521.5,199.5,453.4,1398.749,448.3,2008,,223,,,,531,1289,2568,,1347,,403.7,108.7,106.1,272.4,,260.7,474,79.5,,,454.7,3302.636,94,2746.992,267.091,2965.689,138.1,146.3,804.417,707.426,2270,395.5,172.4,,278.9,281.6,,374.17,,549.421,374.17,,549.421,3475.79,,
4401,7/7/2016,2919,2122.431,2919,,236.5,1109,135.739,563,1503.841,34,1201,675.5,307.7,1136,998.045,2519,252.8,,323.7,526,202.9,458.5,1347.749,455.1,1916,,224.8,,,,549,1337,2555,,1367,,413.6,111.4,112,276.6,,262.6,480.2,79,,,456.8,3319.026,95.25,2849.076,254.352,3059.333,138.4,146.8,818.417,722.805,2324,402.1,174.3,,279.1,298,,394.06,,553.689,394.06,,553.689,3515.12,,
4402,7/8/2016,2976,2162.771,2976,,228,1102,137.303,587,1498.641,33.75,1207,683.5,309.7,1194,1006.19,2571,260,,339.6,533.5,202,463.9,1348.499,459.5,1870,,225.3,,,,556,1420,2600,,1406,,425.6,114.9,112.7,280.6,,270.9,486.3,78.75,,,472.2,3318.002,99.1,2952.707,247.646,3099.712,143.1,149,815.5,726.169,2491,404,178.4,,267.4,315.3,,406.81,,563.751,406.81,,563.751,3550.17,,
4403,7/11/2016,3074,2218.728,3074,,245,1128,142.43,615,1516.321,34,1230,699.5,320.7,1242,1002.357,2635,267.8,,349.5,549,215.5,476,1373.249,470.4,1984,,231.9,,,,571.5,1521,2600,,1466,,438.8,118.7,118.7,288.7,,280.5,499.1,79.75,,,496.3,3351.807,104,3076.445,259.269,3168.442,146.1,150.7,826.583,761.733,2664,415.4,179.7,,275.4,319.2,,425.17,,584.179,425.17,,584.179,3611.02,,
4404,7/12/2016,3064,2195.304,3064,,231.25,1102,141.995,618.5,1520.481,37.25,1236,698.5,323.5,1242,1010.023,2640,269.3,,348.8,546,218.7,472.4,1353.749,474.5,1929,,227.5,,,,581.5,1548,2505,,1509,,452.4,123.8,118.5,294.9,,282.6,499.5,79.75,,,525.5,3338.489,107.2,3093.459,263.962,3185.624,158.3,151.5,812,779.034,2692,412.8,182,,271.2,329.2,,437.75,,587.228,437.75,,587.228,3613.66,,
4405,7/13/2016,3088,2175.784,3088,,226.5,1119,143.125,614.5,1520.481,40,1246,682,328.4,1238,988.462,2586,271.2,,354.7,541.5,217.3,466.4,1374.749,472.5,1936,,232.7,,,,581.5,1553,2540,,1509,,450,121,116.4,295,,280.8,502,78.25,,,529,3353.855,108,3070.258,277.82,3177.033,161.5,150.4,806.75,766.058,2620,410,183.6,,272,327.3,,426.19,,585.094,426.19,,585.094,3607.61,,
4406,7/14/2016,3103,2407.417,3103,,235.75,1118,143.473,624.5,1500.721,39.5,1257,684.5,330.5,1253,954.922,2638,271,,354.8,541,217.5,465.8,1355.999,466,1907,,234.4,,,,589,1549,2508,,1536,,450.7,122.3,117.4,311.2,,282.9,506.5,76.25,,,530.5,3354.88,113.9,3008.389,291.454,3208.821,164.7,150.4,803.25,774.709,2623,410.5,184.1,,265.1,329.9,,433.84,,591.801,433.84,,591.801,3602.28,,
4407,7/15/2016,3146,2350.16,3146,,238.25,1116,143.994,629,1504.881,40,1259,684,331.8,1238,964.984,2654,266.4,,355.4,539,216.8,464.9,1358.999,466,1858,,235.4,,,,582,1571,2541,,1557,,446.6,120.7,118,307.1,,281.9,506,74.5,,,523.5,3357.953,113.9,2974.361,296.818,3174.456,164.7,150.4,807.917,771.345,2624,409.9,181.5,,260.5,327.9,,433.5,,594.24,433.5,,594.24,3606.72,,
4408,7/18/2016,3169,2383.993,3169,,229.25,1098,143.56,628,1509.041,40,1248,688.5,331.9,1247,959.714,2689,268.7,,355,545.5,219.2,469.4,1358.249,470.8,1874,,235.5,,,,589,1605,2561,,1549,,449.2,122.9,118.3,318.5,,279.3,502,79,,,523.5,3397.904,115.3,2915.585,285.866,3174.456,162.4,151,805,773.267,2680,410.3,180.6,,256.1,333,,436.05,,595.155,436.05,,595.155,3623.23,,
4409,7/19/2016,3147,2436.046,3147,,223.25,1109,142.778,640,1511.121,37.75,1238,674.5,331.6,1247,909.883,2721,269,,356.8,548,220.4,470.1,1367.249,474.7,1877,,236.6,,,,591,1611,2551,,1502,,451.2,122.3,117.3,322.1,,282.4,510.5,83.5,,,516.5,3386.636,114.8,2923.319,283.631,3157.273,158,149.8,805,773.747,2696,410.4,180.5,,263,341.8,,436.56,,593.935,436.56,,593.935,3625.96,,
4410,7/20/2016,3175,2447.757,3175,,205.75,1045,144.429,653.5,1522.561,39.75,1257,676.5,333.6,1267,920.904,2752,275.1,,356.5,553,220.9,473.1,1376.999,473.6,1819,,239,,,,596,1650,2580,,1491,,451.2,122.7,118.2,322.5,,284.9,512,83.75,,,500.5,3427.611,116.8,2937.239,286.09,3145.246,155.7,149.4,814.917,763.175,2719,418,181.2,,263.3,348.5,,439.62,,598.814,439.62,,598.814,3644.05,,
4411,7/21/2016,3213,2429.539,3213,,220.25,1039,148.774,651.5,1513.201,39.5,1264,687,332.2,1271,917.071,2734,304.3,,357.2,555.5,223,471.5,1372.499,475.3,1817,,238,,,,586.5,1633,2522,,1565,,452.8,123.5,118.3,320.7,,286.7,509,85,,,520,3418.392,117.1,2878.464,286.09,3188.202,159.4,149.3,811.417,775.189,2697,421.9,178.1,,262.3,340.6,,438.26,,599.424,438.26,,599.424,3633.12,,
4412,7/22/2016,3220,2423.033,3220,,216.75,1049,146.514,652,1520.481,39,1262,680,325.9,1265,907.488,2739,313.6,,354,558.5,216.6,478.6,1372.499,476.1,1831,,240.7,,,,591,1598,2590,,1553,,459.6,121,117.8,316,,287.7,501,84.5,,,549,3444.002,115.6,2849.076,288.995,3207.102,159.7,154.3,817.833,760.772,2605,415.9,179.9,,257.6,338.1,,438.77,,597.289,438.77,,597.289,3643.8,,
4413,7/25/2016,3220,2462.072,3220,,207.5,1031,146.514,662.5,1522.561,39,1278,663.5,326.5,1274,842.325,2732,328.8,,352.3,558.5,222.5,478.6,1375.499,477,1801,,240.3,,,,610.5,1628,2569,,1529,,458.9,122.4,116.8,317.9,,289.3,505.5,87.5,,,537,3405.075,119.3,2818.141,288.101,3260.368,158.2,155.7,813.167,733.378,2627,419.6,183.8,,257.6,343.6,,442.85,,603.692,442.85,,603.692,3639.01,,
4414,7/26/2016,3228,2485.495,3228,,215.25,1045,147.296,658,1535.041,39.25,1261,670.5,325.2,1267,835.138,2717,322,,346.9,561.5,219.6,479.9,1369.499,477.5,1867,,241.5,,,,608.5,1588,2641,,1513,,450.5,112.8,116.2,313.3,,288.7,508,85.75,,,546.5,3373.319,116.9,2859.903,295.03,3222.567,162.3,153.8,821.333,734.82,2545,427.3,181.6,,252.2,336.1,,439.62,,603.082,439.62,,603.082,3644.5,,
4415,7/27/2016,3243,2515.425,3243,,223.25,1047,150.338,662.5,1524.641,39,1279,683,331.2,1296,861.011,2749,312.9,,341.6,566.5,224.6,481,1366.499,474,1847,,242,,,,621,1681,2561,,1524,,449.2,117,118.4,314.6,,294.5,511,91,,,562.5,3399.953,118.1,2898.571,299.947,3276.691,165.4,155.1,823.083,742.029,2679,432.3,187,,257.5,352.4,,448.8,,594.545,448.8,,594.545,3663.95,,
4416,7/28/2016,3242,2537.548,3242,,230.75,1112,149.643,662.5,1491.361,42,1272,662.5,334,1272,863.886,2748,315.7,,342.1,568,222.5,483.5,1368.749,467,1902,,241.5,,,,613,1683,2620,,1452,,441.1,114.6,117.6,309.4,,296.9,505,88.5,,,566.5,3399.953,117.4,2977.454,302.406,3307.62,166.8,154.5,827.75,725.689,2686,440,184.3,,281.1,346.1,,430.27,,570.154,430.27,,570.154,3651.13,,
4417,7/29/2016,3276,2519.329,3276,,238.25,1113,148.687,671,1493.441,46,1286,659.5,336.3,1299,858.137,2775,319.9,,341.8,565,221.7,482.7,1352.999,473.2,1931,,241.1,,,,617,1687,2634,,1465,,445,116,119.6,318.5,,300.1,509.5,90.5,,,573.5,3406.099,118.9,3045.51,305.982,3315.352,171.2,154.4,843.5,716.557,2683,438.1,185.8,,289.5,349.5,,445.06,,585.398,445.06,,585.398,3653.83,,
4418,8/1/2016,3273,2484.194,3273,,226.5,1107,149.382,671.5,1503.841,53.75,1277,656.5,337.4,1293,839.929,2740,310,,332.5,560,221.4,482,1348.499,471.7,1923,,239.4,,,,618,1640,2676,,1418,,435.4,114.9,119.4,315.6,,301.4,506.5,88.5,,,543,3405.075,117.5,3039.323,307.77,3295.592,164.9,154.1,838.25,721.363,2576,433.6,181.5,,285,345.2,,443.7,,577.471,443.7,,577.471,3635.5,,
4419,8/2/2016,3165,2469.88,3165,,222.25,1119,145.298,659.5,1493.441,52,1231,651,335.3,1292,822.68,2746,301.9,,328.6,553.5,220.5,480,1329.749,466.3,1955,,233.9,,,,618,1682,2672,,1408,,437.1,113.2,117.8,307.9,,300.4,502.5,86,,,543,3375.368,115.6,2996.015,311.793,3280.987,162.5,154,841.167,708.868,2599,422.2,179.1,,282.3,341.5,,439.28,,575.032,439.28,,575.032,3610.93,,
4420,8/3/2016,3144,2462.072,3144,,232.75,1117,145.993,650.5,1482.001,54.25,1071,660.5,337.9,1280,843.762,2724,313.9,,316,553,223.3,477.9,1319.999,465.8,1941,,230.5,,,,615.5,1636,2668,,1429,,438.3,113.5,118.7,311.3,,295,502,87.25,,,535,3379.465,118.2,2988.281,316.71,3267.241,162,154.6,840,717.519,2538,406.7,180.1,,283.8,338.1,,438.6,,573.203,438.6,,573.203,3603.96,,
4421,8/4/2016,3205,2531.041,3205,,230.25,1130,144.081,669,1506.961,52.25,1076,680.5,345.9,1281,870.594,2779,313.3,,320.8,565.5,226.3,485,1331.999,469.3,1954,,235.4,,,,624.5,1672,2220,,1439,,442.1,113.9,131.2,317.8,,306.1,510,86.25,,,532.5,3382.538,120.2,2982.094,312.687,3333.393,170.4,155.5,848.75,720.883,2582,411.3,184.4,,282.9,342.8,,444.21,,582.349,444.21,,582.349,3659.12,,
4422,8/5/2016,3274,2554.465,3274,,226,1141,141.909,669,1525.681,58.5,1071,685.5,351.1,1322,924.737,2779,317,,320.5,570,231.9,489.9,1328.999,475,1884,,232.8,,,,632,1723,2395,,1469,,451,116.1,128.2,324.3,,307.3,513,88.5,,,542,3415.319,117.5,3053.244,306.205,3391.814,168.2,155.7,848.167,736.262,2658,414.6,184.9,,293.7,346,,453.56,,582.654,453.56,,582.654,3690.81,,
4423,8/8/2016,3260,2558.369,3260,,229,1144,140.866,665.5,1501.761,61,1096,701.5,353,1345,942.465,2775,327.4,,320,573.5,232.1,493.5,1322.249,468.6,1915,,233.3,,,,634,1694,2294,,1495,,456.7,117.6,132.3,335.6,,307.5,512,89,,,536,3419.416,117.9,3030.043,351.354,3356.59,171.8,157.9,844.083,755.485,2657,450.9,188,,290.5,352.9,,460.36,,594.545,460.36,,594.545,3700.89,,
